name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Université Côte d'Azur,642,,,,,,,,480.0,26.4,298.0,60.8,283.0,50.8,,,,,,
University of Bradford,643,,,,,,,,504.0,23.9,369.0,46.3,164.0,79.4,,,,,,
University of Cincinnati,644,,,,,,493.0,30.8,449.0,28.9,,,,,,,,,,
University of Hull,645,,,,,,,,458.0,28.1,289.0,63.2,317.0,46.1,,,,,,
University of Jordan,646,,349.0,24.4,283.0,34.1,,,,,539.0,22.9,412.0,32.1,,,,,,
University of Kentucky,647,,,,,,569.0,25.3,419.0,31.9,584.0,18.0,,,,,,,,
University of Ljubljana,648,,425.0,19.7,,,383.0,41.4,,,,,,,,,,,,
University of Manitoba,649,,,,,,367.0,42.7,,,,,404.0,32.3,,,,,,
University of New Mexico,650,,,,,,596.0,24.1,436.0,30.8,,,,,,,,,,
University of Oregon,651,,482.0,17.3,,,,,460.0,27.8,,,595.0,16.7,,,,,,
University of Portsmouth,652,,,,492.0,18.1,,,,,235.0,76.3,176.0,74.7,,,,,,
University of Sharjah,653,,,,,,,,,,6.0,100.0,15.0,100.0,,,,,,
University of Vermont,654,,,,,,223.0,65.0,552.0,21.1,,,,,,,,,,
American University,655,,,,472.0,18.9,427.0,36.2,,,,,561.0,18.7,,,,,,
Applied Science University - Bahrain,656,,,,,,491.0,30.9,,,16.0,100.0,370.0,37.6,,,,,,
Beijing University of Technology,657,,,,,,350.0,45.1,536.0,22.0,,,,,,,,,,
Bogaziçi Üniversitesi,658,,450.0,18.6,254.0,37.6,,,539.0,21.6,,,,,,,,,,
Brno University of Technology,658,,,,335.0,29.1,561.0,25.7,,,,,221.0,63.5,,,,,,
Central South University,659,,,,,,,,121.0,62.3,,,,,,,,,,
City University of New York,660,,295.0,28.6,,,,,,,,,,,,,,,,
Edith Cowan University,661,,,,,,,,563.0,20.3,293.0,62.1,118.0,88.2,,,,,,
Howard University,662,,,,,,218.0,66.5,,,,,,,,,,,,
Jadavpur University,663,,,,,,,,261.0,45.8,,,,,,,,,,
Jordan University of Science & Technology,664,,,,406.0,22.7,556.0,26.1,,,,,379.0,36.1,,,,,,
Kagoshima University,665,,,,,,185.0,71.1,,,,,,,,,,,,
Lahore University of Management Sciences (LUMS),666,,,,167.0,51.7,560.0,25.8,,,,,,,,,,,,
Leibniz University Hannover,667,,405.0,20.3,464.0,19.3,,,,,471.0,29.9,369.0,37.7,,,,,,
National and Kapodistrian University of Athens,668,,385.0,21.5,371.0,26.0,,,490.0,25.3,,,,,,,,,,
"National Technical University  ""Kharkiv Polytechnic Institute""",669,,,,,,209.0,67.9,,,,,,,,,,,,
Northumbria University at Newcastle,670,,,,422.0,21.9,,,596.0,18.6,379.0,45.2,299.0,48.3,,,,,,
O.P. Jindal Global University,671,,,,433.0,21.2,286.0,53.4,,,473.0,29.6,,,,,,,,
Pavol Jozef Šafárik University in Košice,673,,,,,,228.0,63.2,,,,,246.0,58.5,,,,,,
Philipps-Universität Marburg,674,,,,,,,,403.0,33.3,587.0,17.9,457.0,26.5,,,,,,
Pontifícia Universidade Católica do Rio de Janeiro,675,,315.0,26.2,,,,,,,,,,,,,,,,
Savitribai Phule Pune University,676,,,,,,326.0,48.6,,,,,,,,,,,,
Sejong University,677,,,,437.0,20.7,,,478.0,26.5,525.0,24.3,538.0,20.1,,,,,,
Soochow University,678,,,,,,,,206.0,50.8,,,,,,,,,,
Tallinn University of Technology (TalTech),679,,,,,,543.0,27.0,,,413.0,37.3,444.0,28.0,,,,,,
Tokyo Metropolitan University,680,,,,,,416.0,37.8,577.0,19.5,,,,,,,,,,
Universidad Anáhuac México,681,,,,292.0,33.1,309.0,50.9,,,,,,,,,,,,
Universidad de Antioquia,682,,336.0,24.9,154.0,53.3,,,,,,,,,,,,,,
Universidad ICESI,683,,,,,,221.0,65.3,,,,,,,,,,,,
Universidad Nacional de La Plata (UNLP),684,,279.0,30.0,,,,,,,,,,,,,,,,
Universidad Pontificia Bolivariana,685,,,,359.0,26.9,269.0,55.9,,,,,,,,,,,,
Comillas Pontifical University,686,,,,210.0,43.9,409.0,38.6,,,591.0,17.4,,,,,,,,
Universidad Torcuato Di Tella,687,,,,321.0,30.4,597.0,24.0,,,485.0,28.7,262.0,55.6,,,,,,
Universidade Federal de Minas Gerais,688,,306.0,27.7,,,,,,,,,,,,,,,,
University of Genoa,689,,483.0,17.3,,,,,394.0,33.7,,,,,,,,,,
University of Siena,690,,,,,,,,292.0,43.1,,,543.0,19.6,,,,,,
University of Hohenheim,691,,,,,,,,226.0,48.7,570.0,18.9,451.0,27.4,,,,,,
Universiti Teknologi MARA - UiTM,692,,366.0,22.7,179.0,49.3,,,,,,,,,,,,,,
University of Denver,693,,,,,,312.0,50.4,588.0,19.1,,,,,,,,,,
University of Hyderabad,694,,,,,,,,293.0,43.1,,,,,,,,,,
University of Massachusetts Boston,695,,,,,,,,395.0,33.7,,,488.0,24.2,,,,,,
University of Mons,696,,,,,,,,176.0,53.4,462.0,31.5,407.0,32.3,,,,,,
University of Oklahoma,697,,,,,,551.0,26.4,415.0,32.3,501.0,26.6,,,,,,,,
University of Pecs,698,,,,,,410.0,38.5,,,,,193.0,70.0,,,,,,
University of Plymouth,699,,,,,,,,426.0,31.3,345.0,50.1,439.0,28.6,,,,,,
University of Westminster,700,,,,,,,,,,227.0,79.3,25.0,100.0,,,,,,
Vilnius Gediminas Technical University (VILNIUS TECH),701,,,,466.0,19.1,415.0,37.8,,,,,562.0,18.7,,,,,,
Virginia Commonwealth University,702,,,,,,342.0,46.2,567.0,19.9,,,,,,,,,,
College of William and Mary,703,,,,,,430.0,36.1,534.0,22.0,,,,,,,,,,
Abu Dhabi University,704,,,,,,,,,,3.0,100.0,11.0,100.0,,,,,,
Ajman University,705,,,,,,,,,,5.0,100.0,3.0,100.0,,,,,,
Charles Darwin University,707,,,,,,,,474.0,26.7,308.0,58.9,113.0,88.9,,,,,,
China Agricultural University,708,,,,,,576.0,25.2,303.0,42.1,,,,,,,,,,
Chonnam National University,709,,,,,,439.0,35.5,522.0,22.5,,,,,,,,,,
Comenius University Bratislava,710,,,,,,353.0,44.4,,,,,487.0,24.5,,,,,,
Gunma University,711,,,,,,243.0,61.3,,,,,,,,,,,,
Instituto Politécnico Nacional (IPN),712,,468.0,18.0,191.0,46.8,,,,,,,,,,,,,,
Instituto Tecnológico Autónomo de México (ITAM),713,,,,205.0,45.0,,,,,324.0,55.8,,,,,,,,
Kansas State University,714,,,,,,,,518.0,23.0,398.0,41.3,,,,,,,,
Keele University,716,,,,,,590.0,24.5,487.0,25.6,352.0,49.2,393.0,34.3,,,,,,
Lebanese University,717,,,,317.0,30.7,,,,,367.0,46.6,390.0,35.0,,,,,,
Louisiana State University,718,,,,,,,,334.0,38.8,,,,,,,,,,
Macau University of Science and Technology,719,,,,,,,,586.0,19.2,12.0,100.0,2.0,100.0,,,,,,
Maynooth University,720,,,,,,,,593.0,18.9,210.0,83.3,547.0,19.4,,,,,,
Memorial University of Newfoundland,721,,,,,,,,475.0,26.7,477.0,29.4,240.0,59.1,,,,,,
Mendel University in Brno,722,,,,,,375.0,42.0,,,,,284.0,50.7,,,,,,
Middlesex University,723,,,,,,,,,,188.0,86.4,165.0,79.3,,,,,,
Nanjing University of Science and Technology,724,,,,,,,,281.0,44.2,,,,,,,,,,
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",725,,,,370.0,26.1,389.0,41.1,,,,,,,,,,,,
Notre Dame University-Louaize NDU,726,,,,399.0,23.4,552.0,26.4,,,196.0,84.9,468.0,25.9,,,,,,
Riga Technical University,727,,,,452.0,19.8,524.0,28.2,,,596.0,17.0,371.0,37.5,,,,,,
Saint Petersburg Electrotechnical University ETU-LETI,728,,,,,,255.0,58.6,,,,,286.0,50.7,,,,,,
Southern Methodist University,729,,,,,,385.0,41.3,,,,,446.0,27.6,,,,,,
Stevens Institute of Technology,730,,,,,,,,417.0,32.1,390.0,42.7,78.0,95.5,,,,,,
Sumy State University,731,,,,,,270.0,55.7,,,,,273.0,52.5,,,,,,
Sunway University,732,,,,345.0,28.4,428.0,36.2,,,392.0,42.1,492.0,23.8,,,,,,
Temple University,733,,,,,,,,554.0,20.8,,,,,,,,,,
Universidad Adolfo Ibáñez,734,,,,114.0,63.2,,,,,407.0,39.8,,,,,,,,
Universidad de San Andrés - UdeSA,735,,,,377.0,25.7,279.0,54.5,,,,,,,,,,,,
Universidad Iberoamericana IBERO,736,,,,222.0,41.7,567.0,25.4,,,,,,,,,,,,
Universidad Peruana Cayetano Heredia (UPCH),737,,,,,,304.0,51.9,,,,,,,,,,,,
Universidade de Santiago de Compostela,738,,416.0,20.0,,,,,532.0,22.1,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul,739,,323.0,25.5,,,,,,,,,,,,,,,,
University of Trieste,740,,,,,,,,308.0,41.4,,,,,,,,,,
Universität Rostock,741,,,,,,300.0,52.6,,,,,592.0,17.0,,,,,,
Université Claude Bernard Lyon 1,742,,431.0,19.6,,,,,525.0,22.5,,,,,,,,,,
Université de Sherbrooke,743,,,,497.0,18.0,580.0,25.1,571.0,19.7,306.0,59.1,,,,,,,,
Universiti Tenaga Nasional (UNITEN),744,,,,,,421.0,37.0,,,571.0,18.9,555.0,18.8,,,,,,
University of Central Florida,745,,,,378.0,25.7,,,477.0,26.5,,,,,,,,,,
University of Electronic Science and Technology of China,746,,,,,,,,147.0,58.1,,,,,,,,,,
University of Greenwich,747,,,,,,,,,,181.0,87.3,60.0,97.9,,,,,,
University of Haifa,748,,,,,,477.0,32.3,,,,,,,,,,,,
University of Houston,749,,,,,,,,350.0,37.7,,,,,,,,,,
University of Huddersfield,750,,,,453.0,19.8,,,,,290.0,62.7,184.0,72.9,,,,,,
"University of Maryland, Baltimore County",751,,,,,,,,368.0,36.3,,,,,,,,,,
University of Southern Queensland,752,,,,,,,,492.0,25.3,246.0,72.6,332.0,43.4,,,,,,
Worcester Polytechnic Institute,753,,,,,,,,385.0,34.8,526.0,24.2,298.0,48.7,,,,,,
Zayed University,754,,,,,,505.0,29.7,,,7.0,100.0,,,,,,,,
Beijing Jiaotong University,755,,,,,,,,484.0,25.7,,,,,,,,,,
Bournemouth University,756,,,,,,,,549.0,21.3,222.0,80.6,322.0,45.2,,,,,,
Chongqing University,757,,,,,,,,282.0,44.0,,,,,,,,,,
Chungnam National University,758,,,,,,448.0,34.6,,,,,,,,,,,,
Clarkson University,759,,,,,,,,340.0,38.5,483.0,29.0,,,,,,,,
Dankook University,760,,,,,,250.0,59.4,,,,,,,,,,,,
Florida International University,761,,,,421.0,22.0,,,,,518.0,24.5,,,,,,,,
Georgia State University,762,,,,461.0,19.4,,,442.0,29.5,,,,,,,,,,
Indiana University–Purdue University Indianapolis,763,,,,,,455.0,34.1,,,546.0,22.1,,,,,,,,
Istanbul Technical University,764,,480.0,17.6,293.0,33.1,,,,,,,,,,,,,,
Jamia Millia Islamia,765,,,,,,316.0,49.8,,,,,,,,,,,,
Kazakh-British Technical University,766,,,,,,414.0,37.8,,,401.0,40.8,,,,,,,,
NJSC KIMEP University,767,,,,,,495.0,30.7,,,213.0,82.9,540.0,19.9,,,,,,
London South Bank University,768,,,,,,,,,,261.0,68.9,99.0,92.4,,,,,,
"Manipal Academy of Higher Education, Manipal, Karnataka, India",769,,,,,,278.0,54.5,,,,,,,,,,,,
New Jersey Institute of Technology (NJIT),770,,,,,,,,499.0,24.2,404.0,40.1,275.0,52.1,,,,,,
Northwest University (China),771,,,,,,333.0,47.7,,,,,,,,,,,,
Nottingham Trent University,772,,,,386.0,24.8,,,,,335.0,52.4,293.0,49.1,,,,,,
Oklahoma State University,773,,,,,,,,570.0,19.7,342.0,50.8,,,,,,,,
Paris Lodron University of Salzburg,774,,,,,,,,491.0,25.3,,,68.0,96.8,,,,,,
Plekhanov Russian University of Economics,775,,,,,,348.0,45.4,,,,,510.0,22.6,,,,,,
Politecnico di Bari,776,,,,,,,,207.0,50.8,,,,,,,,,,
Prince Mohammad Bin Fahd university,777,,,,,,,,,,8.0,100.0,522.0,21.1,,,,,,
Universitat Rovira i Virgili,778,,,,,,598.0,23.9,437.0,30.6,,,484.0,24.9,,,,,,
Rutgers University–Newark,779,,,,,,,,,,446.0,32.8,497.0,23.5,,,,,,
Institut Teknologi Sepuluh Nopember (ITS Surabaya),780,,,,493.0,18.1,470.0,32.5,,,331.0,53.7,,,,,,,,
Southern Cross University,781,,,,,,,,463.0,27.7,277.0,64.7,182.0,73.6,,,,,,
Technical University of Liberec,782,,,,,,292.0,53.1,,,599.0,16.9,,,,,,,,
Tokyo University of Science,783,,,,391.0,24.3,,,515.0,23.2,,,,,,,,,,
Universidad Central de Venezuela,784,,478.0,17.6,199.0,46.3,,,,,,,,,,,,,,
Universidad de Guadalajara (UDG),785,,488.0,17.1,,,467.0,32.7,,,,,,,,,,,,
Universidad de La Sabana,786,,,,187.0,47.5,,,,,,,,,,,,,,
Universidad San Francisco de Quito (USFQ),787,,,,,,492.0,30.9,,,279.0,64.6,,,,,,,,
University of the Basque Country,788,,496.0,16.7,,,496.0,30.7,,,,,,,,,,,,
Universidad del Rosario,789,,,,196.0,46.6,,,,,,,,,,,,,,
Ca' Foscari University of Venice,790,,462.0,18.2,438.0,20.7,,,,,489.0,27.6,,,,,,,,
University of Modena and Reggio Emilia,791,,,,,,,,208.0,50.5,,,,,,,,,,
Università degli Studi di Perugia,792,,,,,,,,264.0,45.7,,,,,,,,,,
Universität Duisburg-Essen,793,,,,,,,,562.0,20.4,426.0,35.7,305.0,47.8,,,,,,
University Duesseldorf,794,,,,,,501.0,30.2,,,,,569.0,18.1,,,,,,
Université de Lille,795,,318.0,26.0,,,,,,,563.0,19.6,526.0,21.0,,,,,,
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),796,,,,,,,,,,385.0,43.8,,,,,,,,
University at Albany SUNY,797,,,,,,,,291.0,43.2,,,,,,,,,,
University of Brescia,798,,,,,,,,196.0,51.8,,,,,,,,,,
University of Patras,799,,,,499.0,17.9,,,367.0,36.3,,,,,,,,,,
University of Seoul,800,,,,,,464.0,33.1,,,,,,,,,,,,
University of Tulsa,801,,,,,,386.0,41.2,,,,,354.0,40.3,,,,,,
University of Windsor,802,,,,,,,,160.0,56.6,,,330.0,44.0,,,,,,
"Adam Mickiewicz University, Poznań",803,,,,,,563.0,25.6,,,,,,,,,,,,
American University of the Middle East,803,,,,,,,,,,3.0,100.0,593.0,16.9,,,,,,
AGH University of Krakow,804,,,,,,525.0,28.0,,,,,,,,,,,,
"Ain Shams University in Cairo (ASU, Cairo)",805,,494.0,16.8,456.0,19.7,,,,,578.0,18.3,,,,,,,,
Alexandria University,806,,495.0,16.7,,,,,,,,,,,,,,,,
Aligarh Muslim University,807,,,,,,542.0,27.1,,,,,,,,,,,,
Amrita Vishwa Vidyapeetham,808,,,,,,488.0,31.1,,,394.0,41.8,,,,,,,,
Ankara Üniversitesi,809,,,,,,,,,,,,,,,,,,,
Anna University,810,,,,,,,,270.0,45.2,,,,,,,,,,
Athens University of Economics and Business,811,,,,299.0,32.5,,,585.0,19.2,,,,,,,,,,
Auburn University,812,,,,,,,,542.0,21.5,,,,,,,,,,
Australian Catholic University,813,,,,,,,,,,302.0,60.0,294.0,49.0,,,,,,
Babes-Bolyai University,814,,,,,,,,,,,,,,,,,,,
Bangladesh University of Engineering and Technology,816,,,,415.0,22.2,,,,,,,,,,,,,,
Baylor University,817,,,,,,,,,,,,,,,,,,,
Beijing Foreign Studies University,818,,,,,,500.0,30.2,,,439.0,33.6,403.0,32.5,,,,,,
Beirut Arab University,819,,,,,,,,,,250.0,71.8,357.0,39.8,,,,,,
Belarusian National Technical University (BNTU),820,,,,369.0,26.2,484.0,31.7,,,,,,,,,,,,
Bina Nusantara University (BINUS),821,,,,,,,,,,,,,,,,,,,
Binghamton University SUNY,822,,,,,,,,496.0,24.3,,,523.0,21.1,,,,,,
Birmingham City University,823,,,,,,,,,,428.0,35.5,207.0,65.7,,,,,,
Budapest University of Technology and Economics,824,,,,473.0,18.9,,,,,,,564.0,18.6,,,,,,
Charles Sturt University,825,,,,,,,,,,,,124.0,87.5,,,,,,
Clemson University,826,,,,446.0,20.1,,,464.0,27.6,,,,,,,,,,
COMSATS University Islamabad,827,,,,,,,,,,,,,,,,,,,
Corvinus University of Budapest,828,,,,479.0,18.6,,,,,,,396.0,33.8,,,,,,
Cracow University of Technology (Politechnika Krakowska),829,,,,,,510.0,29.3,,,,,,,,,,,,
Czech University of Life Sciences in Prague,830,,,,,,,,,,503.0,25.8,258.0,56.2,,,,,,
De La Salle University,831,,497.0,16.6,361.0,26.9,,,,,,,,,,,,,,
De Montfort University,832,,,,,,,,,,295.0,61.6,105.0,90.9,,,,,,
Edinburgh Napier University,833,,,,,,,,,,325.0,55.5,151.0,82.3,,,,,,
Escuela Politécnica Nacional,834,,,,,,438.0,35.6,,,,,,,,,,,,
Fordham University,835,,,,,,,,,,,,428.0,29.7,,,,,,
Gdańsk University of Technology,836,,,,,,481.0,31.9,,,,,,,,,,,,
George Mason University,837,,,,,,,,545.0,21.5,,,582.0,17.5,,,,,,
German Jordanian University,838,,,,,,594.0,24.2,,,310.0,58.2,463.0,26.2,,,,,,
Glasgow Caledonian University,839,,,,,,,,,,447.0,32.8,344.0,41.7,,,,,,
Gulf University for Science and Technology,840,,,,,,,,,,22.0,100.0,578.0,17.9,,,,,,
Hacettepe University,841,,,,,,,,,,,,,,,,,,,
Harbin Engineering University,842,,,,,,435.0,35.7,529.0,22.4,,,,,,,,,,
Islamic University of Madinah,843,,,,,,,,,,119.0,97.0,20.0,100.0,,,,,,
Istanbul University,844,,399.0,20.6,,,,,,,,,,,,,,,,
Karaganda State Technical University,845,,,,,,282.0,53.8,,,,,,,,,,,,
Kasetsart University,846,,354.0,23.9,440.0,20.3,,,,,,,,,,,,,,
Kaunas University of Technology,847,,,,,,478.0,32.2,,,,,,,,,,,,
Kazakh Ablai Khan University of International Relations and World Languages,848,,,,,,437.0,35.6,,,,,,,,,,,,
Kent State University,849,,,,,,,,387.0,34.7,573.0,18.7,,,,,,,,
Khon Kaen University,850,,,,,,,,,,,,,,,,,,,
King Faisal University,851,,,,,,,,,,75.0,99.6,,,,,,,,
King Mongkut's University of Technology Thonburi,852,,,,,,,,,,,,,,,,,,,
Kuwait University,853,,,,,,,,,,419.0,36.7,434.0,29.1,,,,,,
Kyoto Institute of Technology,854,,,,,,582.0,24.9,,,,,,,,,,,,
Kyushu Institute of Technology,855,,,,,,,,399.0,33.5,,,,,,,,,,
Lanzhou University,856,,,,,,,,384.0,34.9,,,,,,,,,,
Liverpool John Moores University,857,,,,,,,,,,376.0,45.6,398.0,33.4,,,,,,
Lodz University of Technology,858,,,,,,444.0,34.8,,,,,,,,,,,,
London Metropolitan University,859,,,,,,,,,,329.0,54.6,46.0,99.0,,,,,,
Loyola University Chicago,860,,,,,,546.0,26.7,,,,,,,,,,,,
Manchester Metropolitan University,861,,,,,,,,,,409.0,39.7,364.0,38.2,,,,,,
Multimedia University (MMU),862,,,,,,,,,,565.0,19.3,500.0,23.5,,,,,,
Nagoya Institute of Technology (NIT),863,,,,,,,,353.0,37.2,,,,,,,,,,
National Chung Cheng University,864,,,,,,,,,,,,,,,,,,,
Lviv Polytechnic National University,865,,,,,,325.0,48.6,,,,,,,,,,,,
Nicolaus Copernicus University,866,,,,,,387.0,41.2,,,,,,,,,,,,
Novosibirsk State Technical University,867,,,,,,573.0,25.2,,,,,266.0,53.9,,,,,,
Ohio University,868,,,,,,,,,,,,,,,,,,,
Universitas Padjadjaran (UNPAD),869,,,,,,531.0,27.5,,,,,,,,,,,,
Perm State National Research University,870,,,,,,307.0,51.1,,,,,,,,,,,,
Pontificia Universidad Católica de Valparaíso,871,,408.0,20.2,357.0,27.3,,,,,,,,,,,,,,
Pontificia Universidad Católica del Ecuador (PUCE),872,,,,,,,,,,586.0,17.9,,,,,,,,
Pontifícia Universidade Católica de São Paulo,873,,,,,,446.0,34.8,,,,,,,,,,,,
Poznan University of Technology,874,,,,,,579.0,25.1,,,,,,,,,,,,
Prince of Songkla University,875,,471.0,17.9,,,,,,,,,,,,,,,,
Princess Nourah bint Abdulrahman University,876,,,,,,,,,,242.0,73.2,,,,,,,,
Princess Sumaya University for Technology,877,,,,,,,,,,248.0,72.4,429.0,29.6,,,,,,
"Queen Margaret University , Edinburgh",878,,,,,,,,,,355.0,48.6,122.0,87.8,,,,,,
Rhodes University,879,,,,,,,,517.0,23.0,,,348.0,41.1,,,,,,
Riga Stradins University,880,,,,,,,,,,,,168.0,78.5,,,,,,
Ritsumeikan University,881,,,,183.0,48.5,,,,,495.0,27.2,,,,,,,,
Toronto Metropolitan University,882,,,,382.0,25.2,,,366.0,36.3,,,,,,,,,,
Saitama University,883,,,,,,,,509.0,23.4,,,,,,,,,,
San Diego State University,884,,,,,,,,396.0,33.6,,,,,,,,,,
Shanghai International Studies University,885,,,,,,545.0,26.9,,,371.0,46.0,296.0,48.9,,,,,,
Sheffield Hallam University,886,,,,435.0,21.0,,,,,478.0,29.4,584.0,17.3,,,,,,
Shinshu University,887,,,,,,404.0,39.4,575.0,19.5,,,,,,,,,,
Shiraz University,888,,,,,,,,286.0,43.4,,,,,,,,,,
Silesian University of Technology,889,,,,,,452.0,34.3,,,,,,,,,,,,
Slovak University of Technology in Bratislava,890,,,,,,390.0,41.1,,,,,,,,,,,,
Sophia University,891,,,,485.0,18.4,,,,,434.0,34.3,482.0,24.9,,,,,,
South Ural State University (National Research University),892,,,,,,358.0,43.4,,,,,521.0,21.2,,,,,,
MATE Hungarian University of Agriculture and Life Sciences,893,,,,,,394.0,40.5,,,,,433.0,29.2,,,,,,
Tallinn University,894,,,,,,,,,,481.0,29.2,469.0,25.7,,,,,,
Technical University of Kosice,895,,,,,,570.0,25.3,,,,,445.0,27.7,,,,,,
TU Dortmund University,896,,,,,,,,,,552.0,21.1,,,,,,,,
Technological University Dublin,897,,,,,,,,,,400.0,41.0,328.0,44.4,,,,,,
Tecnológico de Costa Rica -TEC,898,,,,269.0,35.7,572.0,25.3,,,,,,,,,,,,
Texas Tech University,899,,,,,,,,569.0,19.8,538.0,23.0,,,,,,,,
Robert Gordon University,900,,,,,,,,,,322.0,56.3,325.0,44.9,,,,,,
Russian Presidential Academy of National Economy and Public Administration,901,,,,,,290.0,53.2,,,,,,,,,,,,
Tokai University,902,,,,,,,,,,,,,,,,,,,
Universidad Austral de Chile,903,,,,,,,,,,566.0,19.2,,,,,,,,
Universidad Autonoma Chapingo,904,,,,,,254.0,59.1,,,,,,,,,,,,
Universidad Autónoma del Estado de México (UAEMex),905,,406.0,20.2,,,,,,,,,,,,,,,,
Universidad Autónoma Metropolitana (UAM),906,,384.0,21.6,,,,,,,,,,,,,,,,
Universidad Católica Andres Bello,907,,444.0,18.9,192.0,46.8,,,,,,,,,,,,,,
Universidad Católica del Uruguay (UCU),908,,,,,,453.0,34.1,,,,,,,,,,,,
University of Alicante,909,,,,,,528.0,27.9,,,,,,,,,,,,
Universidad de la República (Udelar),910,,464.0,18.1,482.0,18.5,,,,,,,,,,,,,,
Universidad de las Américas Puebla (UDLAP),911,,,,484.0,18.4,520.0,28.6,,,403.0,40.3,,,,,,,,
Universidad de los Andes - Chile,912,,,,388.0,24.7,,,,,,,,,,,,,,
Universidad de Los Andes - (ULA) Mérida,913,,,,471.0,19.0,,,,,,,,,,,,,,
University of Murcia,914,,,,,,512.0,29.2,,,,,,,,,,,,
Universidad de Oviedo,915,,,,,,,,580.0,19.3,,,,,,,,,,
Universidad del Valle,916,,,,412.0,22.4,,,,,,,,,,,,,,
Universidad Diego Portales (UDP),917,,,,318.0,30.6,,,,,,,,,,,,,,
Universidad EAFIT,918,,,,149.0,53.9,,,,,,,,,,,,,,
Universidad Nacional Costa Rica,919,,,,449.0,19.9,,,,,583.0,18.0,,,,,,,,
Universidad Nacional de Córdoba - UNC,920,,443.0,19.0,,,,,,,,,,,,,,,,
Universidad Nacional de Rosario (UNR),921,,486.0,17.1,,,,,,,,,,,,,,,,
Universidad Nacional de San Luis,922,,,,,,382.0,41.4,,,,,,,,,,,,
Universidad Nacional Mayor de San Marcos,923,,,,288.0,33.8,,,,,,,,,,,,,,
Universidad Simón Bolívar (USB),924,,,,304.0,32.0,,,,,,,,,,,,,,
Universidad Técnica Federico Santa María (USM),925,,,,220.0,42.0,,,,,,,,,,,,,,
Universidad Tecnológica de Panamá (UTP),926,,,,364.0,26.3,585.0,24.9,,,,,,,,,,,,
Universidad Tecnológica Nacional (UTN),927,,,,324.0,30.2,379.0,41.8,,,,,,,,,,,,
Universidade Católica Portuguesa,928,,,,410.0,22.5,,,,,,,571.0,18.1,,,,,,
Universidade da Coruña,929,,,,,,494.0,30.8,,,,,,,,,,,,
Universidade de Brasília,930,,392.0,21.0,,,,,,,,,,,,,,,,
Universidade Federal de Santa Catarina,931,,491.0,17.0,,,,,,,,,,,,,,,,
Universidade Federal de São Carlos (UFSCar),932,,,,,,,,600.0,18.5,,,,,,,,,,
Universidade Federal do Paraná - UFPR,933,,,,,,,,,,,,,,,,,,,
Universidade Federal de Pernambuco (UFPE),934,,,,,,577.0,25.2,,,,,,,,,,,,
Catania University,935,,,,,,,,392.0,33.8,,,,,,,,,,
Universita' degli Studi di Ferrara,936,,,,,,,,218.0,49.8,,,,,,,,,,
University of Salerno,937,,,,,,,,378.0,35.2,,,,,,,,,,
Università degli Studi di Udine,938,,,,,,,,447.0,29.0,,,,,,,,,,
Università degli studi Roma Tre,939,,455.0,18.5,,,,,,,,,,,,,,,,
University of Calabria,940,,,,,,,,406.0,32.9,,,,,,,,,,
Universita' Politecnica delle Marche,941,,,,,,,,302.0,42.1,,,,,,,,,,
University of Palermo,942,,,,,,,,452.0,28.8,,,,,,,,,,
Bielefeld University,943,,,,,,,,,,527.0,24.2,,,,,,,,
Universität Potsdam,944,,,,,,,,,,,,516.0,21.6,,,,,,
Université de Lorraine,945,,,,,,,,,,534.0,23.5,353.0,40.4,,,,,,
Nantes Université,946,,,,,,,,,,581.0,18.3,573.0,18.0,,,,,,
Université de Rennes 1,947,,,,,,,,,,,,,,,,,,,
Paul Valéry University Montpellier,949,,,,,,,,,,595.0,17.1,147.0,82.9,,,,,,
Université Toulouse 1 Capitole,950,,,,,,,,,,437.0,33.7,249.0,58.0,,,,,,
Universiti Malaysia Sarawak (UNIMAS),951,,,,,,,,,,423.0,36.1,,,,,,,,
Universiti Tunku Abdul Rahman (UTAR),952,,,,353.0,27.6,,,,,,,,,,,,,,
Universiti Malaysia Perlis,953,,,,,,341.0,46.3,,,,,,,,,,,,
The University of Alabama,954,,,,420.0,22.1,,,,,,,,,,,,,,
University of Baghdad,955,,,,,,442.0,35.2,,,,,,,,,,,,
University of Bahrain,956,,,,,,,,,,88.0,98.8,425.0,29.9,,,,,,
University of Bari,957,,,,,,,,469.0,27.1,,,,,,,,,,
University of Brighton,958,,,,,,,,,,330.0,54.2,265.0,54.3,,,,,,
University of Bucharest,959,,,,,,,,,,,,,,,,,,,
University of Calcutta,960,,,,,,,,547.0,21.3,,,,,,,,,,
University of Central Lancashire,961,,,,,,,,,,465.0,31.2,306.0,47.7,,,,,,
University of Crete,962,,,,,,,,432.0,31.1,,,,,,,,,,
University of Dhaka,963,,,,310.0,31.5,,,,,,,,,,,,,,
University of East London,964,,,,,,,,,,229.0,78.3,88.0,94.5,,,,,,
