university_id,employer reputation rank,employer reputation score
1102,,
1103,501.0,7.2
1104,187.0,47.5
1105,,
1106,322.0,30.4
1107,,
1108,342.0,28.4
1109,,
1110,289.0,33.8
1111,363.0,26.7
1112,,
1113,,
1114,,
1115,,
1116,,
1117,501.0,2.4
1118,128.0,60.5
1119,201.0,45.9
1120,,
1121,469.0,19.0
1122,,
1123,450.0,19.9
1124,,
1125,37.0,93.2
1126,,
1127,458.0,19.7
1128,,
1129,164.0,52.3
1130,373.0,25.9
1131,161.0,52.7
1132,97.0,71.6
1133,395.0,23.6
1134,199.0,46.3
1135,501.0,13.9
1136,5.0,100.0
1137,501.0,13.2
1138,366.0,26.2
1139,501.0,16.5
1140,,
1141,,
1142,,
1143,79.0,78.3
1144,465.0,19.2
1145,461.0,19.4
1146,420.0,22.1
1147,,
