name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
University of Texas Dallas,540,n/a,n/a,n/a,n/a,n/a,n/a,n/a,260,45.8,589,17.9,292,49.2,n/a,n/a,n/a,n/a,n/a,n/a
York University,541,n/a,387,21.4,322,30.4,n/a,n/a,n/a,n/a,517,24.6,177,74.6,n/a,n/a,n/a,n/a,n/a,n/a
Coventry University,542,n/a,n/a,n/a,216,42.9,n/a,n/a,n/a,n/a,249,72.2,29,99.6,n/a,n/a,n/a,n/a,n/a,n/a
Institut National des Sciences Appliquées de Lyon (INSA),543,n/a,n/a,n/a,380,25.3,391,41,n/a,n/a,456,32.1,152,81.8,n/a,n/a,n/a,n/a,n/a,n/a
Iowa State University,544,n/a,440,19.1,n/a,n/a,n/a,n/a,275,44.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Niigata University,545,n/a,n/a,n/a,n/a,n/a,103,87.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Osaka City University,546,n/a,n/a,n/a,n/a,n/a,184,71.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Satbayev University,547,n/a,n/a,n/a,460,19.5,196,69.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universität Bremen,548,n/a,412,20.1,n/a,n/a,n/a,n/a,465,27.5,406,39.9,529,20.5,n/a,n/a,n/a,n/a,n/a,n/a
Universite Paris-Pantheon-Assas,549,n/a,n/a,n/a,n/a,n/a,119,83.8,n/a,n/a,n/a,n/a,491,24,n/a,n/a,n/a,n/a,n/a,n/a
Saint Joseph University of Beirut (USJ),550,n/a,n/a,n/a,237,39.5,354,44.1,n/a,n/a,202,84,591,17,n/a,n/a,n/a,n/a,n/a,n/a
University of Delaware,551,n/a,n/a,n/a,n/a,n/a,n/a,n/a,156,57.3,425,35.9,530,20.5,n/a,n/a,n/a,n/a,n/a,n/a
Ajou University,552,n/a,n/a,n/a,n/a,n/a,265,56.8,524,22.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bar-Ilan University,553,n/a,n/a,n/a,n/a,n/a,n/a,n/a,154,57.4,305,59.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bilkent University,554,n/a,453,18.5,404,23,n/a,n/a,495,24.8,309,58.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Hallym University,555,n/a,n/a,n/a,n/a,n/a,100,87.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Konkuk University,556,n/a,n/a,n/a,n/a,n/a,222,65.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lebanese American University,557,n/a,n/a,n/a,266,36.5,502,29.9,n/a,n/a,124,96.6,318,45.6,n/a,n/a,n/a,n/a,n/a,n/a
Lehigh University,558,n/a,n/a,n/a,n/a,n/a,420,37.1,314,40.6,n/a,n/a,360,39.3,n/a,n/a,n/a,n/a,n/a,n/a
Management and Science University,559,n/a,n/a,n/a,347,28.1,381,41.5,n/a,n/a,311,58.1,342,41.8,n/a,n/a,n/a,n/a,n/a,n/a
Technische Universität Braunschweig,560,n/a,n/a,n/a,n/a,n/a,234,62.1,n/a,n/a,n/a,n/a,424,30,n/a,n/a,n/a,n/a,n/a,n/a
Université Paul Sabatier Toulouse III,561,n/a,423,19.8,n/a,n/a,339,46.9,n/a,n/a,n/a,n/a,447,27.6,n/a,n/a,n/a,n/a,n/a,n/a
Victoria University,562,n/a,n/a,n/a,n/a,n/a,n/a,n/a,213,50,373,45.8,134,86,n/a,n/a,n/a,n/a,n/a,n/a
Cairo University,563,n/a,232,35.9,279,34.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kumamoto University,564,n/a,n/a,n/a,n/a,n/a,163,76.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kyungpook National University,565,n/a,n/a,n/a,n/a,n/a,320,49.3,598,18.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
The New School,566,n/a,n/a,n/a,n/a,n/a,322,49.1,n/a,n/a,n/a,n/a,96,93.3,n/a,n/a,n/a,n/a,n/a,n/a
Thammasat University,567,n/a,375,22.4,246,38.4,460,33.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Externado de Colombia,568,n/a,n/a,n/a,198,46.4,259,57.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Nebraska - Lincoln,569,n/a,n/a,n/a,n/a,n/a,n/a,n/a,404,33.2,241,73.8,416,31.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Pretoria,570,n/a,367,22.7,277,34.8,n/a,n/a,489,25.4,372,46,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Abo Akademi University,571,n/a,n/a,n/a,n/a,n/a,402,39.4,459,27.9,396,41.5,581,17.6,n/a,n/a,n/a,n/a,n/a,n/a
Altai State University,572,n/a,n/a,n/a,n/a,n/a,149,79.4,n/a,n/a,n/a,n/a,367,37.9,n/a,n/a,n/a,n/a,n/a,n/a
Aristotle University of Thessaloniki,573,n/a,330,25.3,418,22.1,n/a,n/a,386,34.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
China University of Geosciences,574,n/a,n/a,n/a,n/a,n/a,237,61.9,423,31.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Lingnan University, Hong Kong",575,n/a,n/a,n/a,n/a,n/a,586,24.8,556,20.8,35,100,206,65.8,n/a,n/a,n/a,n/a,n/a,n/a
Murdoch University,576,n/a,n/a,n/a,n/a,n/a,n/a,n/a,335,38.8,224,80.5,247,58.4,n/a,n/a,n/a,n/a,n/a,n/a
Okayama University,577,n/a,n/a,n/a,n/a,n/a,213,67.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Costa Rica,578,n/a,325,25.5,219,42.3,511,29.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Panamericana (UP),579,n/a,n/a,n/a,323,30.2,205,68.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Guelph,580,n/a,n/a,n/a,346,28.3,n/a,n/a,342,38.4,349,49.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of South Carolina,581,n/a,487,17.1,465,19.2,n/a,n/a,375,35.5,363,47.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Clark University,582,n/a,n/a,n/a,n/a,n/a,461,33.4,299,42.3,n/a,n/a,253,57.1,n/a,n/a,n/a,n/a,n/a,n/a
Karl-Franzens-Universitaet Graz,583,n/a,422,19.8,n/a,n/a,n/a,n/a,594,18.7,344,50.2,399,33,n/a,n/a,n/a,n/a,n/a,n/a
"Kingston University, London",584,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,240,74.1,67,97.1,n/a,n/a,n/a,n/a,n/a,n/a
National Chengchi University,585,n/a,451,18.6,325,30.1,517,28.9,n/a,n/a,n/a,n/a,269,53.8,n/a,n/a,n/a,n/a,n/a,n/a
Pusan National University,586,n/a,448,18.7,n/a,n/a,537,27.2,494,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Renmin (People's) University of China,587,n/a,357,23.7,241,39.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Sevilla,588,n/a,259,32.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Aveiro,589,n/a,n/a,n/a,n/a,n/a,n/a,n/a,158,56.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of South Florida,590,n/a,n/a,n/a,n/a,n/a,n/a,n/a,332,38.9,411,37.8,432,29.3,n/a,n/a,n/a,n/a,n/a,n/a
Central Queensland University (CQUniversity Australia),591,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,136,94.8,54,98.5,n/a,n/a,n/a,n/a,n/a,n/a
Dalian University of Technology,592,n/a,n/a,n/a,n/a,n/a,n/a,n/a,119,62.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Jeonbuk National University,593,n/a,n/a,n/a,n/a,n/a,285,53.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kanazawa University,594,n/a,n/a,n/a,n/a,n/a,230,63,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kazakh National Agrarian Research University KazNARU,595,n/a,n/a,n/a,n/a,n/a,235,62,n/a,n/a,475,29.5,567,18.4,n/a,n/a,n/a,n/a,n/a,n/a
Palacký University Olomouc,596,n/a,n/a,n/a,n/a,n/a,366,42.7,n/a,n/a,430,35.4,557,18.8,n/a,n/a,n/a,n/a,n/a,n/a
Samara National Research University (Samara University),597,n/a,n/a,n/a,n/a,n/a,141,80.8,n/a,n/a,n/a,n/a,574,18,n/a,n/a,n/a,n/a,n/a,n/a
Southern Federal University,598,n/a,n/a,n/a,n/a,n/a,167,75.5,n/a,n/a,n/a,n/a,486,24.5,n/a,n/a,n/a,n/a,n/a,n/a
Universitat de Valencia,599,n/a,296,28.6,n/a,n/a,n/a,n/a,514,23.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Minho,600,n/a,n/a,n/a,n/a,n/a,369,42.6,n/a,n/a,520,24.5,576,18,n/a,n/a,n/a,n/a,n/a,n/a
University of Tehran,601,n/a,404,20.3,419,22.1,n/a,n/a,284,43.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
American University in Dubai,602,n/a,n/a,n/a,495,18,n/a,n/a,n/a,n/a,2,100,4,100,n/a,n/a,n/a,n/a,n/a,n/a
Ateneo de Manila University,603,n/a,n/a,n/a,263,36.6,396,40.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bangor University,604,n/a,n/a,n/a,n/a,n/a,n/a,n/a,393,33.8,315,57.5,228,60.8,n/a,n/a,n/a,n/a,n/a,n/a
Carleton University,605,n/a,n/a,n/a,n/a,n/a,n/a,n/a,288,43.3,440,33.5,307,47.3,n/a,n/a,n/a,n/a,n/a,n/a
Chiang Mai University,606,n/a,280,30,374,25.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Drexel University,607,n/a,n/a,n/a,n/a,n/a,457,34.1,441,29.6,n/a,n/a,501,23.4,n/a,n/a,n/a,n/a,n/a,n/a
East China University of Science and Technology,608,n/a,n/a,n/a,n/a,n/a,n/a,n/a,138,59.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Eötvös Loránd University,609,n/a,361,23.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,474,25.5,n/a,n/a,n/a,n/a,n/a,n/a
Gifu University,610,n/a,n/a,n/a,n/a,n/a,164,76.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Holy Spirit University of Kaslik,611,n/a,n/a,n/a,n/a,n/a,334,47.7,n/a,n/a,89,98.7,389,35.1,n/a,n/a,n/a,n/a,n/a,n/a
Hunan University,612,n/a,n/a,n/a,n/a,n/a,n/a,n/a,113,63.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Indian Institute of Technology Hyderabad (IITH),613,n/a,n/a,n/a,n/a,n/a,489,31,174,54.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Instituto Tecnológico de Buenos Aires (ITBA),614,n/a,n/a,n/a,379,25.5,277,54.7,n/a,n/a,562,19.7,566,18.5,n/a,n/a,n/a,n/a,n/a,n/a
International Islamic University Malaysia (IIUM),615,n/a,446,18.8,n/a,n/a,n/a,n/a,n/a,n/a,496,27.2,208,65.6,n/a,n/a,n/a,n/a,n/a,n/a
Iran University of Science and Technology,616,n/a,n/a,n/a,n/a,n/a,n/a,n/a,49,78.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ivane Javakhishvili Tbilisi State University,617,n/a,n/a,n/a,n/a,n/a,134,81.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Jinan University (China),618,n/a,n/a,n/a,n/a,n/a,n/a,n/a,301,42.1,340,51,133,86.1,n/a,n/a,n/a,n/a,n/a,n/a
Abai Kazakh National Pedagogical University,619,n/a,n/a,n/a,n/a,n/a,264,57.2,n/a,n/a,458,32,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
King Khalid University,620,n/a,n/a,n/a,n/a,n/a,291,53.2,n/a,n/a,21,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Free University of Bozen-Bolzano,621,n/a,n/a,n/a,n/a,n/a,n/a,n/a,329,39,131,95.7,401,32.6,n/a,n/a,n/a,n/a,n/a,n/a
Lobachevsky University,622,n/a,n/a,n/a,n/a,n/a,201,68.9,n/a,n/a,n/a,n/a,552,19,n/a,n/a,n/a,n/a,n/a,n/a
Michigan Technological University,623,n/a,n/a,n/a,n/a,n/a,533,27.4,315,40.4,n/a,n/a,517,21.5,n/a,n/a,n/a,n/a,n/a,n/a
Middle East Technical University,624,n/a,363,23.3,239,39.3,n/a,n/a,565,19.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Missouri University of Science and Technology,625,n/a,n/a,n/a,n/a,n/a,n/a,n/a,149,57.8,291,62.6,590,17,n/a,n/a,n/a,n/a,n/a,n/a
National Chung Hsing University,626,n/a,n/a,n/a,n/a,n/a,541,27.1,519,22.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Shenzhen University,627,n/a,n/a,n/a,n/a,n/a,240,61.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Smith College,628,n/a,n/a,n/a,n/a,n/a,183,72.5,n/a,n/a,n/a,n/a,502,23.3,n/a,n/a,n/a,n/a,n/a,n/a
"Sofia University ""St. Kliment Ohridski""",629,n/a,n/a,n/a,n/a,n/a,287,53.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Syracuse University,630,n/a,n/a,n/a,454,19.8,n/a,n/a,558,20.7,n/a,n/a,257,56.3,n/a,n/a,n/a,n/a,n/a,n/a
Taras Shevchenko National University of Kyiv,631,n/a,n/a,n/a,336,28.8,373,42.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tokushima University,632,n/a,n/a,n/a,n/a,n/a,188,70.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tokyo University of Agriculture and Technology,633,n/a,n/a,n/a,n/a,n/a,n/a,n/a,225,48.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ulster University,634,n/a,n/a,n/a,n/a,n/a,n/a,n/a,581,19.3,81,99.4,585,17.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Concepción,635,n/a,364,23.1,231,40.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Salamanca,636,n/a,341,24.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,442,28.1,n/a,n/a,n/a,n/a,n/a,n/a
Università degli Studi di Pavia,637,n/a,377,22.2,n/a,n/a,n/a,n/a,370,36.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universitat Ramon Llull,638,n/a,n/a,n/a,209,44.2,n/a,n/a,n/a,n/a,139,94.3,365,38,n/a,n/a,n/a,n/a,n/a,n/a
Universität Regensburg,639,n/a,n/a,n/a,n/a,n/a,271,55.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Université de Fribourg,640,n/a,n/a,n/a,n/a,n/a,n/a,n/a,468,27.2,61,100,297,48.7,n/a,n/a,n/a,n/a,n/a,n/a
Université du Québec,641,n/a,368,22.6,475,18.9,n/a,n/a,485,25.7,388,42.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Université Côte d'Azur,642,n/a,n/a,n/a,n/a,n/a,n/a,n/a,480,26.4,298,60.8,283,50.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Bradford,643,n/a,n/a,n/a,n/a,n/a,n/a,n/a,504,23.9,369,46.3,164,79.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Cincinnati,644,n/a,n/a,n/a,n/a,n/a,493,30.8,449,28.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Hull,645,n/a,n/a,n/a,n/a,n/a,n/a,n/a,458,28.1,289,63.2,317,46.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Jordan,646,n/a,349,24.4,283,34.1,n/a,n/a,n/a,n/a,539,22.9,412,32.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Kentucky,647,n/a,n/a,n/a,n/a,n/a,569,25.3,419,31.9,584,18,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Ljubljana,648,n/a,425,19.7,n/a,n/a,383,41.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Manitoba,649,n/a,n/a,n/a,n/a,n/a,367,42.7,n/a,n/a,n/a,n/a,404,32.3,n/a,n/a,n/a,n/a,n/a,n/a
University of New Mexico,650,n/a,n/a,n/a,n/a,n/a,596,24.1,436,30.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Oregon,651,n/a,482,17.3,n/a,n/a,n/a,n/a,460,27.8,n/a,n/a,595,16.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Portsmouth,652,n/a,n/a,n/a,492,18.1,n/a,n/a,n/a,n/a,235,76.3,176,74.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Sharjah,653,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,100,15,100,n/a,n/a,n/a,n/a,n/a,n/a
University of Vermont,654,n/a,n/a,n/a,n/a,n/a,223,65,552,21.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
American University,655,n/a,n/a,n/a,472,18.9,427,36.2,n/a,n/a,n/a,n/a,561,18.7,n/a,n/a,n/a,n/a,n/a,n/a
Applied Science University - Bahrain,656,n/a,n/a,n/a,n/a,n/a,491,30.9,n/a,n/a,16,100,370,37.6,n/a,n/a,n/a,n/a,n/a,n/a
Beijing University of Technology,657,n/a,n/a,n/a,n/a,n/a,350,45.1,536,22,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bogaziçi Üniversitesi,658,n/a,450,18.6,254,37.6,n/a,n/a,539,21.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Brno University of Technology,658,n/a,n/a,n/a,335,29.1,561,25.7,n/a,n/a,n/a,n/a,221,63.5,n/a,n/a,n/a,n/a,n/a,n/a
Central South University,659,n/a,n/a,n/a,n/a,n/a,n/a,n/a,121,62.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
City University of New York,660,n/a,295,28.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Edith Cowan University,661,n/a,n/a,n/a,n/a,n/a,n/a,n/a,563,20.3,293,62.1,118,88.2,n/a,n/a,n/a,n/a,n/a,n/a
Howard University,662,n/a,n/a,n/a,n/a,n/a,218,66.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Jadavpur University,663,n/a,n/a,n/a,n/a,n/a,n/a,n/a,261,45.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Jordan University of Science & Technology,664,n/a,n/a,n/a,406,22.7,556,26.1,n/a,n/a,n/a,n/a,379,36.1,n/a,n/a,n/a,n/a,n/a,n/a
Kagoshima University,665,n/a,n/a,n/a,n/a,n/a,185,71.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lahore University of Management Sciences (LUMS),666,n/a,n/a,n/a,167,51.7,560,25.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Leibniz University Hannover,667,n/a,405,20.3,464,19.3,n/a,n/a,n/a,n/a,471,29.9,369,37.7,n/a,n/a,n/a,n/a,n/a,n/a
National and Kapodistrian University of Athens,668,n/a,385,21.5,371,26,n/a,n/a,490,25.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"National Technical University  ""Kharkiv Polytechnic Institute""",669,n/a,n/a,n/a,n/a,n/a,209,67.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Northumbria University at Newcastle,670,n/a,n/a,n/a,422,21.9,n/a,n/a,596,18.6,379,45.2,299,48.3,n/a,n/a,n/a,n/a,n/a,n/a
O.P. Jindal Global University,671,n/a,n/a,n/a,433,21.2,286,53.4,n/a,n/a,473,29.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Osaka Prefecture University,672,n/a,n/a,n/a,n/a,n/a,268,55.9,591,19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Pavol Jozef Šafárik University in Košice,673,n/a,n/a,n/a,n/a,n/a,228,63.2,n/a,n/a,n/a,n/a,246,58.5,n/a,n/a,n/a,n/a,n/a,n/a
Philipps-Universität Marburg,674,n/a,n/a,n/a,n/a,n/a,n/a,n/a,403,33.3,587,17.9,457,26.5,n/a,n/a,n/a,n/a,n/a,n/a
Pontifícia Universidade Católica do Rio de Janeiro,675,n/a,315,26.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Savitribai Phule Pune University,676,n/a,n/a,n/a,n/a,n/a,326,48.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Sejong University,677,n/a,n/a,n/a,437,20.7,n/a,n/a,478,26.5,525,24.3,538,20.1,n/a,n/a,n/a,n/a,n/a,n/a
Soochow University,678,n/a,n/a,n/a,n/a,n/a,n/a,n/a,206,50.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tallinn University of Technology (TalTech),679,n/a,n/a,n/a,n/a,n/a,543,27,n/a,n/a,413,37.3,444,28,n/a,n/a,n/a,n/a,n/a,n/a
Tokyo Metropolitan University,680,n/a,n/a,n/a,n/a,n/a,416,37.8,577,19.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Anáhuac México,681,n/a,n/a,n/a,292,33.1,309,50.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Antioquia,682,n/a,336,24.9,154,53.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad ICESI,683,n/a,n/a,n/a,n/a,n/a,221,65.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de La Plata (UNLP),684,n/a,279,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Pontificia Bolivariana,685,n/a,n/a,n/a,359,26.9,269,55.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comillas Pontifical University,686,n/a,n/a,n/a,210,43.9,409,38.6,n/a,n/a,591,17.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Torcuato Di Tella,687,n/a,n/a,n/a,321,30.4,597,24,n/a,n/a,485,28.7,262,55.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Minas Gerais,688,n/a,306,27.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Genoa,689,n/a,483,17.3,n/a,n/a,n/a,n/a,394,33.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Siena,690,n/a,n/a,n/a,n/a,n/a,n/a,n/a,292,43.1,n/a,n/a,543,19.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Hohenheim,691,n/a,n/a,n/a,n/a,n/a,n/a,n/a,226,48.7,570,18.9,451,27.4,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Teknologi MARA - UiTM,692,n/a,366,22.7,179,49.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Denver,693,n/a,n/a,n/a,n/a,n/a,312,50.4,588,19.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Hyderabad,694,n/a,n/a,n/a,n/a,n/a,n/a,n/a,293,43.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Massachusetts Boston,695,n/a,n/a,n/a,n/a,n/a,n/a,n/a,395,33.7,n/a,n/a,488,24.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Mons,696,n/a,n/a,n/a,n/a,n/a,n/a,n/a,176,53.4,462,31.5,407,32.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Oklahoma,697,n/a,n/a,n/a,n/a,n/a,551,26.4,415,32.3,501,26.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Pecs,698,n/a,n/a,n/a,n/a,n/a,410,38.5,n/a,n/a,n/a,n/a,193,70,n/a,n/a,n/a,n/a,n/a,n/a
University of Plymouth,699,n/a,n/a,n/a,n/a,n/a,n/a,n/a,426,31.3,345,50.1,439,28.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Westminster,700,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,227,79.3,25,100,n/a,n/a,n/a,n/a,n/a,n/a
Vilnius Gediminas Technical University (VILNIUS TECH),701,n/a,n/a,n/a,466,19.1,415,37.8,n/a,n/a,n/a,n/a,562,18.7,n/a,n/a,n/a,n/a,n/a,n/a
Virginia Commonwealth University,702,n/a,n/a,n/a,n/a,n/a,342,46.2,567,19.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
College of William and Mary,703,n/a,n/a,n/a,n/a,n/a,430,36.1,534,22,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Abu Dhabi University,704,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,100,11,100,n/a,n/a,n/a,n/a,n/a,n/a
