name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
University of South Carolina,746,n/a,501+,15.4,490,18.5,601+,11.5,457,27.4,559,21.8,601+,4.4,305,81,471,26.3,n/a,n/a
University of Trieste,747,n/a,501+,11.8,501+,3.7,601+,4.5,246,52.3,601+,6.7,601+,9.7,320,80.2,601+,5.3,n/a,n/a
University of Vermont,748,n/a,501+,3.1,501+,3.4,296,52.7,542,20.9,601+,6.1,601+,3.5,601+,48.7,454,27.7,n/a,n/a
University of Westminster,749,n/a,501+,11.7,501+,8.3,601+,6.3,601+,7.2,223,78.2,24,99.9,601+,41.1,420,29.8,n/a,n/a
University of the Basque Country,750,n/a,476,18.1,501+,5.5,432,35.7,601+,12.8,601+,2.7,601+,4.4,127,91.7,601+,9.7,n/a,n/a
Victoria University,751,n/a,501+,7.3,501+,6.4,601+,2.3,383,36.3,379,44.7,167,77.2,601+,52.8,601+,7.8,n/a,n/a
Vilnius Gediminas Technical University (VILNIUS TECH),752,n/a,501+,9.6,446,20.6,429,36.3,601+,7.7,601+,13,435,28.9,601+,44.2,508,23.9,n/a,n/a
Virginia Commonwealth University,753,n/a,501+,6.9,501+,8.9,337,45.9,601+,15.4,601+,13.7,601+,3.4,347,78,601+,18,n/a,n/a
Zayed University,754,n/a,501+,11.8,501+,13.9,576,25.6,601+,4.8,12,100,601+,2.1,601+,41,601+,14.5,n/a,n/a
Beijing University of Technology,755,n/a,501+,7.2,501+,4.2,382,41,526,22.1,601+,5.5,601+,3.2,601+,25.6,601+,7.4,n/a,n/a
Belarusian National Technical University (BNTU),756,n/a,501+,10.9,406,23.6,375,41.6,601+,1.1,601+,2.4,601+,13.9,601+,4.8,459,27.2,n/a,n/a
CY Cergy Paris University,757,n/a,501+,3.1,501+,2.3,422,36.8,601+,10.3,373,46.3,302,48.3,601+,43.3,601+,3.5,n/a,n/a
Chonnam National University,758,n/a,501+,9.4,501+,4.8,380,41.2,601+,14.3,601+,8.9,601+,13.1,601+,32.2,601+,3.5,n/a,n/a
Chungnam National University,759,n/a,501+,9.7,501+,9.4,367,42.5,601+,9.1,601+,7.8,601+,12.9,601+,33,601+,7.5,n/a,n/a
Clark University,760,n/a,501+,2.8,501+,2.1,518,29.6,528,22,601+,15.9,240,59.3,601+,25.3,204,56.5,n/a,n/a
Dankook University,761,n/a,501+,3.2,501+,3.4,196,68.6,601+,3.1,601+,4.9,601+,6.4,601+,16.5,601+,3.4,n/a,n/a
Florida International University,762,n/a,501+,14.3,398,24.2,601+,11.2,601+,16,572,20.9,601+,13.3,149,90.6,601+,14.5,n/a,n/a
Howard University,763,n/a,501+,5.7,501+,9.9,273,56.7,601+,4,601+,1,601+,5,601+,22.4,372,34.3,n/a,n/a
Instituto Politécnico Nacional (IPN),764,n/a,422,20,164,50.9,601+,9.2,601+,2.8,601+,2.9,601+,1.2,558,60.9,601+,9.5,n/a,n/a
Instituto Tecnológico Autónomo de México (ITAM),765,n/a,501+,14.2,194,47.4,601+,11.9,601+,2,289,64.1,601+,1.7,601+,5.1,145,68.7,n/a,n/a
Instituto Tecnológico de Buenos Aires (ITBA),766,n/a,501+,8.4,394,24.3,483,31.9,601+,1.7,391,43.2,601+,14.8,601+,5.8,355,36.4,n/a,n/a
Keele University,767,n/a,501+,6.1,501+,2.9,601+,17.7,494,24.9,334,54.7,424,30.4,571,59.8,601+,3.3,n/a,n/a
Lanzhou University,768,n/a,501+,7.3,501+,1.7,590,24.7,388,35.3,601+,2.7,601+,1.7,569,59.9,601+,4.3,n/a,n/a
Lobachevsky University,769,n/a,501+,8.1,501+,4.7,295,52.8,601+,2.3,601+,2.5,518,21.5,601+,17.8,601+,5.5,n/a,n/a
"Manipal Academy of Higher Education, Manipal, Karnataka, India",770,n/a,501+,7.9,501+,8.9,303,51.9,601+,3.6,601+,1.8,601+,7.6,601+,46.6,601+,10.7,n/a,n/a
Memorial University of Newfoundland,771,n/a,501+,6.2,501+,7.1,601+,11.9,451,28.1,503,27.6,227,62.1,364,77,601+,7.1,n/a,n/a
Michigan Technological University,772,n/a,501+,4.6,501+,5.6,538,28.3,389,35.2,601+,16.4,601+,10.8,601+,45.3,601+,17.5,n/a,n/a
Middlesex University,773,n/a,501+,5,501+,5,601+,8,601+,16.3,201,85.2,47,98.9,601+,56.5,601+,9.7,n/a,n/a
Osaka Prefecture University,774,n/a,501+,4.9,501+,7.3,299,52.6,601+,9.8,601+,4.9,601+,3.9,601+,20.4,601+,5.9,n/a,n/a
Paris Lodron University of Salzburg,775,n/a,501+,8.8,501+,1.1,601+,7.7,601+,10.6,160,92.6,94,93.1,477,68.3,601+,19.1,n/a,n/a
Philipps-Universität Marburg,776,n/a,501+,13.8,501+,4.3,601+,6.9,408,33.7,598,18.4,469,25.1,468,69.2,601+,6.6,n/a,n/a
Pontificia Universidad Católica de Valparaíso,777,n/a,335,25.2,382,25,601+,5.7,601+,6.6,601+,12.3,601+,1.6,601+,44.7,601+,4,n/a,n/a
Riga Technical University,778,n/a,501+,11.8,421,22.4,601+,22.6,601+,3,601+,15.9,249,57.5,601+,30,186,61,n/a,n/a
Saint Petersburg Electrotechnical University ETU-LETI,779,n/a,501+,4.1,501+,3.9,294,53.4,601+,1.8,601+,5.4,284,51.5,601+,11,601+,4.3,n/a,n/a
Shiraz University,780,n/a,501+,7.3,501+,6,601+,5.9,240,53.4,601+,1.1,601+,1.7,601+,48.8,474,26.1,n/a,n/a
Syracuse University,781,n/a,501+,13.6,501+,15.9,601+,14.6,596,17,601+,5.4,333,41.4,601+,48.9,238,51.9,n/a,n/a
Temple University,782,n/a,501+,12.6,501+,9.1,591,24.7,568,19.4,601+,4.4,601+,6.1,300,81.2,534,22.8,n/a,n/a
Universidad Adolfo Ibáñez,783,n/a,496,17,132,58.5,601+,4,601+,5.2,420,37.8,601+,4.8,601+,14.1,601+,17.6,n/a,n/a
Universidad Autonoma Chapingo,784,n/a,501+,3.5,501+,2.5,213,66.4,601+,1.4,601+,3.1,601+,1.4,601+,2.8,601+,7.3,n/a,n/a
Universidad Católica Andres Bello,785,n/a,351,24.2,176,49.7,601+,3.3,601+,1,601+,1.5,601+,2.5,n/a,n/a,443,28.5,n/a,n/a
Universidad de San Andrés - UdeSA,786,n/a,501+,6,437,21.2,309,51,601+,2,601+,8.9,601+,5,601+,2.1,116,76.4,n/a,n/a
Universidad de la República (Udelar),787,n/a,365,22.8,485,18.7,601+,22.6,601+,1.7,601+,7,601+,2.9,601+,42.1,551,21.9,n/a,n/a
Universidad del Rosario,788,n/a,501+,13.6,160,52,601+,19.2,601+,2.9,601+,12.3,601+,1.6,601+,22.2,341,37.8,n/a,n/a
Universidade Federal do Rio Grande Do Sul,789,n/a,300,28.5,501+,3.9,601+,10,601+,11.7,601+,2.5,601+,1.8,415,73.8,601+,10.5,n/a,n/a
Universidade de Santiago de Compostela,790,n/a,376,22,501+,7.3,601+,13.2,567,19.5,601+,2,601+,5.7,290,82,601+,17.8,n/a,n/a
Universitas Padjadjaran (UNPAD),791,n/a,501+,14.6,395,24.3,460,33.4,601+,1.3,544,23,601+,1.6,601+,13.7,601+,8.5,n/a,n/a
Universitat Rovira i Virgili,792,n/a,501+,6.3,501+,2.1,601+,17.2,318,43.1,601+,7.9,485,23.6,281,82.4,601+,5.3,n/a,n/a
University Duesseldorf,793,n/a,501+,12.9,501+,6.6,406,37.9,601+,8.5,n/a,n/a,579,17.1,494,66.8,601+,12.9,n/a,n/a
University of Denver,794,n/a,501+,4.9,501+,8.1,324,48.2,601+,12.2,601+,2.6,601+,5.9,601+,19.2,351,37.2,n/a,n/a
University of Houston,795,n/a,501+,14.4,501+,15.8,601+,4.4,390,35.2,601+,6.3,601+,9.1,359,77.2,418,29.9,n/a,n/a
University of Hyderabad,797,n/a,501+,11.4,501+,3.1,601+,17.8,359,38.7,601+,2.1,601+,2.2,601+,29.7,601+,9.7,n/a,n/a
University of Siena,798,n/a,501+,11.9,501+,2.8,601+,8.3,331,42.2,601+,2.1,564,17.7,601+,57.5,601+,4,n/a,n/a
University of Windsor,799,n/a,501+,2.8,501+,6.3,601+,1.7,216,57.7,n/a,n/a,338,41,601+,53.6,587,20.1,n/a,n/a
Université Côte d'Azur,800,n/a,501+,16,501+,2.9,601+,5,478,25.9,451,33.4,327,42.1,276,82.7,601+,2.6,n/a,n/a
Université de Lille,801,n/a,340,25,501+,3.7,601+,4.8,601+,10.9,599,18.3,548,19.3,120,92.2,601+,4.6,n/a,n/a
Université de Sherbrooke,802,n/a,501+,6.1,501+,11.2,601+,21.6,541,21,320,57.4,601+,9.4,601+,44.4,601+,10.5,n/a,n/a
Université de Sousse,803,n/a,501+,2.8,501+,1,176,71.4,601+,1.6,601+,1.1,601+,2.4,601+,21.4,601+,11.7,n/a,n/a
AGH University of Krakow,804,n/a,501+,8.8,501+,11.8,457,33.9,601+,7.4,601+,2.3,601+,2.5,514,64.7,601+,5.4,n/a,n/a
Karaganda Buketov University,805,n/a,501+,11.5,501+,15.1,528,29.1,601+,1.2,601+,13.8,601+,4,601+,2.1,535,22.7,n/a,n/a
"Adam Mickiewicz University, Poznań",806,n/a,501+,16.1,501+,6.1,556,27.2,601+,5.4,601+,7.2,601+,4.9,250,84.4,601+,7,n/a,n/a
"Ain Shams University in Cairo (ASU, Cairo)",807,n/a,412,20.4,488,18.6,601+,9.5,601+,1.9,509,26.8,601+,6.3,435,72.5,395,31.8,n/a,n/a
Australian Catholic University,808,n/a,501+,7,501+,11.4,601+,5,601+,15,240,74.1,295,49.5,601+,43.2,601+,4.3,n/a,n/a
Bangladesh University of Engineering and Technology,809,n/a,501+,14.1,381,25.2,601+,21.7,601+,9.5,n/a,n/a,601+,1.1,601+,11.7,272,46.8,n/a,n/a
Beijing Foreign Studies University,810,n/a,501+,5,501+,2.1,520,29.5,601+,1.4,554,22.4,425,30.3,601+,3.6,601+,9.2,n/a,n/a
Beijing Jiaotong University,811,n/a,501+,10,501+,4.2,601+,17.5,477,26,601+,5.7,601+,11.8,601+,47.4,601+,11.6,n/a,n/a
Beijing University of Chinese Medicine,812,n/a,501+,4.4,501+,1.4,405,38,601+,6.8,n/a,n/a,601+,10.1,601+,10.7,601+,2.8,n/a,n/a
Beijing University of Posts and Telecommunications,813,n/a,501+,2.9,501+,2,601+,10.9,325,42.6,601+,5.6,601+,1.9,601+,24.2,601+,13.6,n/a,n/a
Beirut Arab University,814,n/a,501+,9.8,501+,15.9,601+,14.3,601+,2.3,257,70.1,319,43.5,601+,17,303,42.6,n/a,n/a
Bournemouth University,815,n/a,501+,5.2,501+,11.1,601+,5.9,538,21.1,224,77.8,276,52.7,506,65.2,601+,11.4,n/a,n/a
Budapest University of Technology and Economics,816,n/a,501+,14.6,464,19.8,601+,17,601+,8.8,601+,2.5,546,19.4,338,78.7,431,29.4,n/a,n/a
Ca' Foscari University of Venice,817,n/a,483,17.8,501+,17.1,601+,4.7,601+,14.5,456,32.6,601+,7.9,601+,47,601+,8.4,n/a,n/a
Catania University,818,n/a,501+,11.4,501+,3.2,601+,4.6,410,33.3,601+,1.7,601+,1.5,552,61.4,601+,4.8,n/a,n/a
Chandigarh University,819,n/a,501+,8.6,310,31.8,601+,18.7,601+,1.3,528,24.6,601+,11.2,601+,12.2,n/a,n/a,n/a,n/a
Chang Jung Christian University,820,n/a,501+,4.6,501+,2.5,373,41.8,601+,1.7,601+,6.6,601+,5.3,601+,3.3,601+,7.5,n/a,n/a
Charles Sturt University,821,n/a,501+,4.1,501+,7.5,601+,6.4,601+,9.6,474,30.1,93,93.1,517,64.5,601+,8.1,n/a,n/a
China University of Mining and Technology,822,n/a,501+,3,501+,1.7,601+,6.4,259,50.2,n/a,n/a,n/a,n/a,601+,35.6,601+,9.2,n/a,n/a
Clarkson University,823,n/a,501+,1,501+,3.2,601+,15.9,356,39.2,352,49.6,601+,9.2,601+,42.9,601+,19,n/a,n/a
Clemson University,824,n/a,501+,8.1,501+,16.4,601+,12.5,540,21,601+,2.1,601+,5.1,445,71.3,601+,12,n/a,n/a
College of William and Mary,825,n/a,501+,8,501+,12.4,511,30,573,19,601+,6.5,601+,7.6,601+,34,161,65.9,n/a,n/a
Cracow University of Technology (Politechnika Krakowska),826,n/a,501+,11.3,380,25.2,601+,21.4,601+,4.1,601+,2.3,601+,2.2,601+,36.1,601+,6.3,n/a,n/a
Czech University of Life Sciences in Prague,827,n/a,501+,10.1,501+,6.2,601+,8.8,601+,9.3,498,28.1,277,52.4,238,85.1,601+,10,n/a,n/a
De La Salle University,828,n/a,450,19.1,284,34.3,601+,11.5,601+,4.1,601+,2.2,601+,3,601+,13.2,117,76.3,n/a,n/a
De Montfort University,829,n/a,501+,4.7,501+,5.2,601+,5.9,601+,6.8,245,73.4,76,95.1,529,63.4,601+,3.6,n/a,n/a
Diponegoro University,830,n/a,501+,15,396,24.2,601+,13.1,601+,1.4,568,21.1,601+,2.6,601+,13.9,601+,14.2,n/a,n/a
Donghua University,831,n/a,501+,2.8,501+,1.4,529,29,427,30.2,601+,2.5,601+,3.8,601+,34.7,601+,2.5,n/a,n/a
Duy Tan University,832,n/a,501+,8.8,387,24.7,601+,3.9,566,19.5,423,37.6,601+,1.2,294,81.8,519,23.3,n/a,n/a
Edinburgh Napier University,833,n/a,501+,4.4,501+,4,601+,5,601+,9.4,301,62.7,117,88.6,601+,42.1,601+,9.5,n/a,n/a
Gdańsk University of Technology,834,n/a,501+,8.5,501+,13.1,415,37.3,601+,11.1,601+,3.3,601+,5.3,548,61.8,601+,6.6,n/a,n/a
Georgia State University,835,n/a,501+,12.7,469,19.7,601+,4.8,474,26.1,601+,8.5,601+,6.3,601+,51.7,601+,16.6,n/a,n/a
German Jordanian University,836,n/a,501+,5.8,501+,9.3,592,24.6,601+,3.8,327,56.1,568,17.6,601+,31.9,217,54.6,n/a,n/a
Gulf University for Science and Technology,837,n/a,501+,7.7,501+,7.1,601+,8.4,601+,4.1,13,100,470,24.9,601+,6.1,6,100,n/a,n/a
Hacettepe University,838,n/a,480,18,483,18.8,601+,8.6,601+,5.4,601+,3.1,601+,2.7,426,72.8,601+,15.2,n/a,n/a
Harbin Engineering University,839,n/a,501+,2.9,501+,1.4,601+,19.1,407,33.7,601+,3.4,601+,2.8,601+,30,601+,6.6,n/a,n/a
"ITESO, Universidad Jesuita de Guadalajara",840,n/a,501+,5.7,501+,7.7,348,44.1,601+,1,601+,2.8,601+,1.6,601+,2.1,601+,8.5,n/a,n/a
Indian Institute of Technology Bhubaneswar,841,n/a,501+,3.5,501+,3.8,601+,16.1,271,48.6,601+,1.7,601+,1,601+,11.6,518,23.3,n/a,n/a
Indiana University–Purdue University Indianapolis,842,n/a,501+,8.3,501+,7.1,601+,20,587,17.7,467,30.7,601+,5.4,601+,42.8,601+,3.8,n/a,n/a
Instituto Tecnológico de Santo Domingo (INTEC),843,n/a,501+,3.7,501+,8.7,333,46.5,601+,1.1,601+,14.7,601+,3.5,601+,7.6,401,31,n/a,n/a
International Christian University,844,n/a,501+,4.3,501+,12,601+,16.6,601+,1.7,231,76.4,601+,14.8,601+,7,379,33.5,n/a,n/a
Islamic University of Madinah,845,n/a,501+,3.5,501+,3.5,601+,9.5,601+,1.3,217,80.7,1,100,601+,8.4,601+,4.6,n/a,n/a
Istanbul University,846,n/a,345,24.6,501+,15.2,601+,3.1,601+,5.4,601+,9.2,569,17.6,475,68.3,427,29.5,n/a,n/a
Jamia Millia Islamia,847,n/a,501+,6.3,501+,3,391,40.2,601+,15.4,601+,3.9,601+,2.4,601+,38.7,601+,7.3,n/a,n/a
Jordan University of Science & Technology,848,n/a,501+,16.6,386,24.7,601+,15,601+,4.4,601+,8.1,537,20,601+,54.1,601+,17.6,n/a,n/a
Kansas State University,849,n/a,501+,9.8,501+,10.5,601+,13,519,22.6,346,51.5,601+,7.5,423,73,601+,17.9,n/a,n/a
Kasetsart University,850,n/a,362,23.2,371,25.8,601+,6.9,601+,2.6,601+,6.3,601+,1.3,601+,44.4,601+,18,n/a,n/a
Kaunas University of Technology,851,n/a,501+,11.1,452,20.3,496,31.2,601+,5.9,601+,3.3,601+,12.7,544,62.2,582,20.2,n/a,n/a
Kazakh-British Technical University,852,n/a,501+,11.9,422,22.4,583,25.1,601+,1.4,601+,11.5,601+,2.7,601+,7.7,440,28.8,n/a,n/a
Khon Kaen University,853,n/a,501+,15.7,501+,17.4,601+,9.1,601+,4,601+,8.4,601+,2.6,601+,39.6,601+,3.7,n/a,n/a
King Faisal University,854,n/a,501+,13.2,501+,4.8,601+,10.8,601+,2.2,89,99.1,601+,2.2,601+,35.4,601+,3.9,n/a,n/a
King Mongkut's University of Technology Thonburi,855,n/a,501+,13,501+,10,601+,14.2,601+,7.2,601+,8.6,601+,2.7,601+,26.1,601+,4.4,n/a,n/a
Kyrgyz-Turkish Manas University,856,n/a,501+,10.7,501+,7.9,601+,15.6,601+,1.6,175,89.5,434,29.2,601+,1.2,601+,1,n/a,n/a
Liverpool John Moores University,857,n/a,501+,9.4,501+,5.1,601+,9.4,601+,15.1,360,48.4,413,32.2,318,80.4,601+,3.2,n/a,n/a
Lodz University of Technology,858,n/a,501+,5.1,501+,4.1,395,39.6,601+,8,601+,3.4,601+,4.1,580,59,601+,6.5,n/a,n/a
London Metropolitan University,859,n/a,501+,5.3,501+,3.3,601+,5.7,601+,4,315,58.1,22,99.9,601+,14,601+,13.6,n/a,n/a
London South Bank University,860,n/a,501+,3,501+,3.1,601+,10,601+,5.7,268,68.3,72,95.9,601+,19,601+,8.6,n/a,n/a
Louisiana State University,861,n/a,501+,10.2,501+,11,601+,6.8,550,20.6,601+,11.1,601+,4.7,492,66.9,601+,18.3,n/a,n/a
Loyola University Chicago,862,n/a,501+,8,482,19.1,601+,22.6,601+,9.8,601+,5.8,601+,4,601+,29.5,566,21,n/a,n/a
Lviv Polytechnic National University,863,n/a,501+,8,501+,11.5,326,47.7,601+,1.7,601+,1.7,601+,1.8,601+,15.8,601+,13.2,n/a,n/a
Manchester Metropolitan University,864,n/a,501+,10.7,501+,12.4,601+,9.9,601+,9.1,398,42.1,321,43,422,73.3,601+,18.2,n/a,n/a
Maynooth University,865,n/a,501+,9.8,501+,10.6,601+,9,601+,10.8,186,87.7,565,17.6,601+,37.7,601+,8.5,n/a,n/a
Mendel University in Brno,866,n/a,501+,6.4,501+,6.5,368,42.2,601+,3.6,601+,9.4,349,39.5,601+,46,601+,10.7,n/a,n/a
NJSC KIMEP University,867,n/a,501+,6.2,501+,12.9,601+,22.8,601+,3,219,80.6,587,16.8,601+,1.8,111,79,n/a,n/a
Nanjing Agricultural University,868,n/a,501+,4.8,501+,1.8,601+,7.9,289,46.3,n/a,n/a,601+,1.6,601+,41.5,601+,2.5,n/a,n/a
Nanjing University of Aeronautics and Astronautics,869,n/a,501+,3.1,501+,2.7,601+,14.3,352,39.7,601+,6.3,601+,3.6,601+,47.5,601+,2.4,n/a,n/a
National Chung Cheng University,870,n/a,501+,12.5,471,19.6,601+,21.5,601+,5.7,601+,3.6,601+,5,601+,12.3,601+,6.3,n/a,n/a
"National Institute of Technology, Tiruchirappalli",871,n/a,501+,2.8,501+,3.3,601+,16.4,319,43.1,n/a,n/a,601+,5.4,601+,33.9,601+,9.5,n/a,n/a
Nicolaus Copernicus University,872,n/a,501+,7.3,501+,3,340,45.1,601+,4.5,601+,3.6,601+,3.9,441,71.5,601+,5.2,n/a,n/a
Northern Borders University,873,n/a,501+,7.9,501+,4.3,601+,23.3,601+,1.9,110,98.2,n/a,n/a,601+,11,601+,5.3,n/a,n/a
Northwest Agriculture and Forestry University,874,n/a,501+,3.1,501+,1.1,477,32.3,530,21.8,n/a,n/a,601+,1.5,601+,38.2,601+,2.4,n/a,n/a
Northwest University (China),875,n/a,501+,3.1,501+,1.3,290,53.8,601+,12.9,601+,4.2,601+,3.1,601+,24.5,601+,4,n/a,n/a
Notre Dame University-Louaize NDU,876,n/a,501+,4.5,501+,12.3,485,31.8,601+,3.6,227,77,478,24.1,601+,8.2,601+,11.7,n/a,n/a
Nottingham Trent University,877,n/a,501+,9.7,457,20.2,601+,9.7,601+,6.5,313,58.2,289,50.6,365,76.8,601+,10.3,n/a,n/a
Novosibirsk State Technical University,878,n/a,501+,6.7,501+,7,490,31.5,601+,1.9,601+,3.1,317,43.6,601+,11.3,601+,4.2,n/a,n/a
Oklahoma State University,879,n/a,501+,9.3,501+,10.3,601+,11.7,601+,16.1,328,55.8,601+,7.2,567,60,601+,17.4,n/a,n/a
Perm State National Research University,880,n/a,501+,4.5,501+,1.6,374,41.7,601+,1.5,601+,2,601+,6.6,601+,4.9,601+,9.4,n/a,n/a
Pondicherry University,881,n/a,501+,3,501+,2.1,601+,5.7,322,42.9,601+,2.9,601+,1.3,601+,17.2,601+,8.4,n/a,n/a
Pontificia Universidad Católica del Ecuador (PUCE),882,n/a,501+,14.9,501+,16.3,601+,10,601+,1.3,561,21.7,601+,1.7,601+,20.2,601+,11.2,n/a,n/a
Pontifícia Universidade Católica de São Paulo,883,n/a,501+,11.4,501+,14.5,498,31.2,601+,1.2,601+,5.3,601+,1.3,n/a,n/a,406,30.8,n/a,n/a
Poznan University of Technology,884,n/a,501+,6.8,501+,7,506,30.5,601+,6.4,601+,2.3,601+,3.4,601+,54.5,601+,5.1,n/a,n/a
Prince of Songkla University,885,n/a,473,18.2,501+,12.1,601+,17.3,601+,3.1,601+,4.8,601+,2.1,601+,47.9,601+,6.6,n/a,n/a
Princess Sumaya University for Technology,886,n/a,501+,6.2,501+,12.3,601+,12.3,601+,4.5,332,55,365,37.8,601+,8,73,89.3,n/a,n/a
Qassim University,887,n/a,501+,4.7,501+,1.9,544,27.7,601+,1.4,109,98.2,601+,8.7,601+,33.1,601+,3.8,n/a,n/a
"Queen Margaret University , Edinburgh",888,n/a,501+,3.7,501+,3.7,601+,5.2,601+,15,322,57.2,146,82.8,601+,6.7,601+,3.2,n/a,n/a
Rhodes University,889,n/a,501+,6.7,501+,9.8,601+,16.3,534,21.5,n/a,n/a,359,38.2,601+,37.1,250,50,n/a,n/a
Riga Stradins University,890,n/a,501+,6.7,501+,10.2,601+,18.4,601+,2.2,601+,15.2,128,86.5,601+,13.9,480,25.7,n/a,n/a
Ritsumeikan Asia Pacific University,891,n/a,501+,3.9,501+,10.4,601+,2.5,601+,2.7,83,99.4,25,99.9,601+,5.7,601+,8.1,n/a,n/a
Robert Gordon University,892,n/a,501+,3.1,501+,11.9,601+,5.2,601+,5.1,305,61.8,202,69.8,601+,22.4,601+,6.3,n/a,n/a
Russian Presidential Academy of National Economy and Public Administration,893,n/a,501+,4.6,501+,6.4,315,50.3,601+,1.2,601+,2.3,601+,3.3,601+,14.9,601+,9.3,n/a,n/a
Russian-Armenian University (RAU),894,n/a,501+,5.5,501+,9.2,601+,18.6,601+,1.4,601+,10,188,72.6,601+,6.2,17,99.6,n/a,n/a
Rutgers University–Newark,895,n/a,501+,11,501+,7.2,601+,14.4,601+,15.4,492,28.6,381,36.1,601+,27.2,203,56.8,n/a,n/a
Toronto Metropolitan University,896,n/a,501+,6.6,418,22.6,601+,1.8,439,29,n/a,n/a,601+,4.1,483,67.8,601+,13.8,n/a,n/a
Saint-Petersburg Mining University,897,n/a,501+,2.8,501+,3.4,332,46.5,601+,2,601+,15.2,541,19.7,601+,11.2,601+,4.9,n/a,n/a
Shinshu University,898,n/a,501+,2.8,501+,2.6,444,35,601+,12.5,601+,6.5,601+,3.1,601+,37.6,601+,4.1,n/a,n/a
Shoolini University of Biotechnology and Management Sciences,899,n/a,501+,6.5,480,19.2,601+,9.3,431,29.9,601+,13.5,601+,1.9,601+,22.3,601+,16.4,n/a,n/a
Slovak University of Technology in Bratislava,900,n/a,501+,9,501+,6.3,416,37.2,601+,3.9,601+,2.3,601+,3,601+,50.6,549,22,n/a,n/a
Sophia University,901,n/a,501+,10.8,456,20.2,601+,20,601+,2.4,428,36.8,601+,14.3,601+,13.7,601+,11.4,n/a,n/a
South Ural State University (National Research University),902,n/a,501+,7.6,501+,4.4,370,42.1,601+,2.3,601+,10.8,559,18.1,511,64.9,601+,4.8,n/a,n/a
Southern Methodist University,903,n/a,501+,4.7,501+,5.4,465,32.8,601+,9.8,601+,11.4,601+,12,601+,37.3,232,53,n/a,n/a
Sumy State University,904,n/a,501+,4.7,501+,3.8,342,45,601+,2.1,601+,3.2,219,64.6,601+,17.9,601+,15.4,n/a,n/a
MATE Hungarian University of Agriculture and Life Sciences,905,n/a,501+,5.2,501+,4,362,42.8,601+,2.6,601+,1.7,414,32.2,601+,52,601+,18.1,n/a,n/a
Szechenyi Istvan University (University of Gyor),906,n/a,501+,6.8,500,17.9,526,29.2,601+,1.5,601+,1.7,601+,6.7,601+,6,571,20.7,n/a,n/a
TU Dortmund University,907,n/a,501+,13.6,501+,8.4,601+,18.2,601+,8,551,22.5,491,23,474,68.3,601+,5.1,n/a,n/a
Technical University of Kosice,908,n/a,501+,6.3,501+,1.3,531,28.9,601+,4.8,601+,1.8,290,50.3,601+,39,523,23.1,n/a,n/a
Technical University of Liberec,909,n/a,501+,4,501+,2.8,323,48.3,601+,4.2,601+,17.8,601+,11.3,601+,25.8,601+,14,n/a,n/a
Technological University Dublin,910,n/a,501+,11.4,501+,14.6,601+,12,601+,3.4,452,33.3,310,45.8,601+,27.6,601+,13.8,n/a,n/a
Tecnológico de Costa Rica -TEC,911,n/a,501+,7.9,260,36.7,601+,21.5,601+,1.4,601+,7.9,601+,2.4,601+,7.3,91,83.7,n/a,n/a
Tokyo University of Science,912,n/a,501+,10.8,206,46.2,601+,11.2,601+,14.5,601+,12.5,601+,3.8,601+,27.7,188,60.8,n/a,n/a
UNIVERSITY OF GDANSK,913,n/a,501+,11.3,501+,4.1,513,29.9,601+,3.9,601+,5,601+,2.8,439,71.8,601+,5.5,n/a,n/a
Ufa State Aviation Technical University (USATU),914,n/a,501+,3.2,501+,2,230,63.9,601+,1.5,601+,1.2,601+,2.5,601+,5.3,601+,4.1,n/a,n/a
Universidad Autónoma Metropolitana (UAM),915,n/a,363,23,501+,17.8,601+,5.1,601+,2.7,601+,9.2,601+,1.3,601+,31.8,601+,4.5,n/a,n/a
Universidad Autónoma del Estado de Hidalgo (UAEH),916,n/a,501+,3.8,501+,7.7,302,52,601+,1.4,601+,2.5,601+,1.8,601+,9.6,601+,5.2,n/a,n/a
Universidad Autónoma del Estado de México (UAEMex),917,n/a,385,21.7,501+,11.2,601+,5.2,601+,1.5,601+,2,601+,1.1,601+,20.1,601+,4.1,n/a,n/a
Universidad Diego Portales (UDP),918,n/a,501+,14.6,392,24.4,601+,9.8,601+,5.1,601+,12,601+,2.8,601+,29.6,601+,5.2,n/a,n/a
Universidad EAFIT,919,n/a,501+,11.9,178,49.4,601+,4.4,601+,2.5,601+,4.6,601+,1.5,601+,8.5,542,22.4,n/a,n/a
Universidad Nacional Mayor de San Marcos,920,n/a,415,20.3,288,34,601+,6.3,601+,1.3,n/a,n/a,n/a,n/a,601+,15.6,601+,9.5,n/a,n/a
Universidad Nacional de Córdoba - UNC,921,n/a,371,22.5,501+,13,601+,9.4,601+,1.7,601+,1.5,601+,1.6,601+,42.3,601+,5.4,n/a,n/a
Universidad Nacional de Rosario (UNR),922,n/a,419,20.1,501+,9.4,593,24.6,601+,1.2,n/a,n/a,601+,8,601+,18.7,601+,4.5,n/a,n/a
Universidad Nacional de San Luis,923,n/a,501+,4.1,501+,2,257,60.4,601+,1.3,n/a,n/a,n/a,n/a,601+,12,601+,3.9,n/a,n/a
