name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Prince of Songkla University,875,n/a,467,18.2,501+,13.2,601+,16.2,601+,3.1,601+,1.6,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
Princess Sumaya University for Technology,876,n/a,501+,4.9,501+,10.2,601+,15.6,601+,6.7,263,57.2,350,40.1,n/a,n/a,n/a,n/a,n/a,n/a
Qassim University,877,n/a,501+,5.1,501+,1.9,588,24.5,601+,1.4,101,99,601+,6.6,n/a,n/a,n/a,n/a,n/a,n/a
"Queen Margaret University , Edinburgh",878,n/a,501+,4.6,501+,4.1,601+,6.2,601+,15.8,332,38.5,129,86.8,n/a,n/a,n/a,n/a,n/a,n/a
Rhodes University,879,n/a,501+,6.7,501+,7.8,601+,14.9,495,25.1,n/a,n/a,347,40.6,n/a,n/a,n/a,n/a,n/a,n/a
Riga Stradins University,880,n/a,501+,6.4,501+,9.5,601+,18.6,601+,2,601+,5.2,133,86.1,n/a,n/a,n/a,n/a,n/a,n/a
Robert Gordon University,881,n/a,501+,3.8,501+,12.3,601+,6.4,601+,5.8,297,46,232,60.3,n/a,n/a,n/a,n/a,n/a,n/a
Russian Presidential Academy of National Economy and Public Administration,882,n/a,501+,4.6,501+,5.6,305,51.2,601+,1.2,601+,1.2,601+,3.2,n/a,n/a,n/a,n/a,n/a,n/a
Rutgers University–Newark,883,n/a,501+,12.1,501+,7.8,601+,15.7,601+,11.7,470,13.8,557,19.1,n/a,n/a,n/a,n/a,n/a,n/a
Toronto Metropolitan University,884,n/a,501+,6.6,380,25.5,601+,1.7,374,37,n/a,n/a,601+,4.3,n/a,n/a,n/a,n/a,n/a,n/a
Seattle University,885,n/a,501+,5,501+,4.3,434,35.9,601+,3.2,601+,1,566,17.9,n/a,n/a,n/a,n/a,n/a,n/a
Shinshu University,886,n/a,501+,3.4,501+,2.8,411,37.9,578,17.7,601+,2.2,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a
"Siksha ‘O’ Anusandhan (Deemed to be University), SOA",887,n/a,501+,3.1,501+,2.3,376,41.9,601+,3.8,601+,1.1,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Silesian University of Technology,888,n/a,501+,4.9,501+,4.4,443,35.2,601+,6,601+,1.1,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Slovak University of Technology in Bratislava,889,n/a,501+,9.1,501+,7.7,395,39.6,601+,4.9,601+,1.2,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
Sophia University,890,n/a,501+,11.1,482,18.4,601+,18.8,601+,2.6,410,20.7,492,23.7,n/a,n/a,n/a,n/a,n/a,n/a
South Ural State University (National Research University),891,n/a,501+,7.8,501+,4.4,351,44.7,601+,1.9,601+,3.5,556,19.1,n/a,n/a,n/a,n/a,n/a,n/a
Southern Methodist University,892,n/a,501+,5.6,501+,5.8,418,37.6,601+,10.2,601+,3.9,531,20.9,n/a,n/a,n/a,n/a,n/a,n/a
MATE Hungarian University of Agriculture and Life Sciences,893,n/a,501+,5.2,501+,4.8,405,39,601+,2.5,601+,1.1,392,33.9,n/a,n/a,n/a,n/a,n/a,n/a
Szechenyi Istvan University (University of Gyor),894,n/a,501+,5.9,426,21.6,423,37.2,601+,1.5,601+,1.1,601+,6.6,n/a,n/a,n/a,n/a,n/a,n/a
TU Dortmund University,895,n/a,501+,13.3,501+,11.6,601+,14.9,601+,9.9,523,9.5,601+,15.4,n/a,n/a,n/a,n/a,n/a,n/a
Technical University of Kosice,896,n/a,501+,6.6,501+,1.5,549,27.4,601+,4.8,601+,1.1,330,43.1,n/a,n/a,n/a,n/a,n/a,n/a
Technical University of Liberec,897,n/a,501+,4.4,501+,2.8,339,46.1,601+,4.6,601+,5.5,601+,10.1,n/a,n/a,n/a,n/a,n/a,n/a
Technological University Dublin,898,n/a,501+,10.9,501+,14.8,601+,13.8,601+,3.9,462,14.5,298,47.9,n/a,n/a,n/a,n/a,n/a,n/a
Tecnológico de Costa Rica -TEC,899,n/a,501+,8.3,254,37.5,601+,23.2,601+,1.3,601+,2.2,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Texas Tech University,900,n/a,501+,10.8,501+,15.2,601+,6.7,579,17.7,601+,5.7,601+,7.6,n/a,n/a,n/a,n/a,n/a,n/a
The University of Alabama,901,n/a,501+,9.4,355,27.7,601+,6,601+,14.5,601+,1.8,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Tokyo University of Science,902,n/a,501+,11.5,261,36.6,601+,11.2,573,18.1,601+,3.4,601+,3.2,n/a,n/a,n/a,n/a,n/a,n/a
UNIVERSITY OF GDANSK,903,n/a,501+,11,501+,3.9,543,27.7,601+,3.8,601+,1.7,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma Metropolitana (UAM),904,n/a,355,23.6,462,19.3,601+,6.2,601+,2.8,601+,2.9,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autonoma Chapingo,905,n/a,501+,4.2,501+,2.8,267,57.6,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma del Estado de Hidalgo (UAEH),906,n/a,501+,4.2,501+,7,286,53.8,601+,1.4,601+,1.4,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma del Estado de México (UAEMex),907,n/a,390,21.4,501+,10.7,601+,6.4,601+,1.4,601+,1.1,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica Andres Bello,908,n/a,389,21.4,172,50.6,601+,2.9,601+,1,n/a,n/a,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica del Uruguay (UCU),909,n/a,501+,9.5,501+,17.6,373,42.3,601+,1.2,601+,3.7,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Diego Portales (UDP),910,n/a,501+,14.6,291,32.7,601+,10.6,601+,5.1,601+,4,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad EAFIT,911,n/a,501+,11.4,143,56.4,601+,4,601+,2.3,601+,1.6,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional Mayor de San Marcos,912,n/a,466,18.3,262,36.5,601+,8.1,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Córdoba - UNC,913,n/a,411,20.3,501+,15.1,601+,12.2,601+,1.8,601+,1.2,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Rosario (UNR),914,n/a,445,19.1,501+,10.9,601+,21.2,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de San Luis,915,n/a,501+,4.3,501+,1.8,302,51.9,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Simón Bolívar (USB),916,n/a,501+,15.2,289,32.8,601+,10.2,601+,2.8,601+,1.1,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Tecnológica Nacional (UTN),917,n/a,501+,3.4,305,31.2,345,45.6,601+,1.1,n/a,n/a,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Tecnológica de Panamá (UTP),918,n/a,501+,7.6,360,27.5,556,26.8,601+,1,601+,1.4,601+,5,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Técnica Federico Santa María (USM),919,n/a,501+,10.5,222,42.9,601+,4.8,601+,5.7,601+,4.8,601+,4.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Guadalajara (UDG),920,n/a,446,19.1,501+,13.1,555,26.8,601+,1.2,601+,1.3,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Los Andes - (ULA) Mérida,921,n/a,501+,12.8,457,20,601+,18.9,601+,1.3,601+,1.1,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Oviedo,922,n/a,501+,11.6,501+,3.1,601+,10.6,423,31.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de las Américas Puebla (UDLAP),923,n/a,501+,7.8,457,20,488,31.6,601+,1.9,458,14.9,601+,8.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de los Andes - Chile,924,n/a,501+,12.3,357,27.7,601+,10.6,601+,3.4,601+,5.1,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Valle,925,n/a,483,17.5,410,22.9,601+,8,601+,2.3,601+,1.3,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Católica Portuguesa,926,n/a,501+,12.5,501+,15.8,601+,14.3,601+,6.2,601+,1.2,601+,5.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Pernambuco (UFPE),927,n/a,501+,12.6,501+,3.1,601+,23.4,601+,3.8,601+,1.1,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Santa Catarina,928,n/a,458,18.7,501+,6.3,601+,18.6,601+,6.9,601+,1.6,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de São Carlos (UFSCar),929,n/a,501+,13.5,501+,6.3,601+,18.7,601+,16,601+,1.5,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal do Paraná - UFPR,930,n/a,501+,12.9,501+,8.6,601+,20.8,601+,5,601+,1.4,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidade da Coruña,931,n/a,501+,5.4,501+,6.1,519,29.6,601+,9,601+,1.3,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidade de Brasília,932,n/a,358,23.3,501+,8.1,601+,13.1,601+,4.1,601+,2.9,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Universita' Politecnica delle Marche,933,n/a,501+,5.1,501+,2.7,601+,11.3,290,48.5,601+,1.7,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
Universita' degli Studi di Ferrara,934,n/a,501+,5.7,501+,2.7,601+,3,262,52.2,601+,1.3,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Padjadjaran (UNPAD),935,n/a,501+,12.9,501+,17.6,509,30.2,601+,1.3,591,6.2,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Kuala Lumpur (UniKL),936,n/a,501+,7.3,501+,5.7,409,38.6,601+,2.1,601+,2.3,601+,3.7,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),937,n/a,501+,10.9,501+,8.6,601+,15.9,560,19.6,450,15.3,601+,11,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Perlis,938,n/a,501+,7.1,501+,5.1,381,41.2,601+,5.4,601+,1.2,601+,4.5,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Tunku Abdul Rahman (UTAR),939,n/a,501+,11.5,323,29.7,601+,11.6,601+,4.4,601+,3.7,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Alicante,940,n/a,501+,13,501+,6.8,570,25.7,601+,10.6,601+,1.9,598,16.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Baghdad,941,n/a,501+,9.6,501+,12.6,426,37.1,601+,1.4,601+,1.1,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Bahrain,942,n/a,501+,11.2,501+,8.4,601+,8.4,601+,1.9,129,96,335,42,n/a,n/a,n/a,n/a,n/a,n/a
University of Bari,943,n/a,501+,11.9,501+,3.5,601+,4.9,448,29.4,601+,1.8,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Brighton,944,n/a,501+,8.8,501+,6.8,601+,11.5,601+,12.5,317,42.4,263,54.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Calcutta,945,n/a,501+,15,501+,7,601+,6.3,520,23.1,564,7.2,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Central Lancashire,946,n/a,501+,5.2,501+,4.9,601+,16.7,601+,7.1,422,18.1,227,61.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Dhaka,947,n/a,474,17.9,322,29.9,601+,14,601+,2.5,601+,1.1,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of East London,948,n/a,501+,4.2,501+,4.4,601+,5.5,601+,8.3,228,70.6,59,98.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Engineering & Technology (UET) Lahore,949,n/a,501+,6.8,280,33.7,601+,19.5,601+,4,601+,1,601+,5.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Hartford,950,n/a,501+,4.8,501+,13.9,441,35.3,601+,2.3,569,7,601+,9.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Hertfordshire,951,n/a,501+,4.1,501+,5.6,601+,9.9,601+,7.7,330,39.4,97,93.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Hradec Kralove,952,n/a,501+,4.7,501+,2.1,367,43.1,601+,3.3,557,7.7,601+,7,n/a,n/a,n/a,n/a,n/a,n/a
University of Kwazulu-Natal,953,n/a,501+,12.2,501+,8.9,601+,6.7,554,20.3,436,16.7,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
University of Lincoln,954,n/a,501+,5.9,501+,8.3,601+,10.8,601+,9.1,242,64.2,601+,13.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Lodz,955,n/a,501+,10.9,501+,4,437,35.8,601+,3.3,601+,1.4,601+,10.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Malta,956,n/a,501+,5.1,501+,1.6,362,43.3,601+,6.6,593,6,601+,13.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Maribor,957,n/a,501+,6.7,501+,4.1,377,41.9,601+,8.9,601+,1.2,601+,8.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Messina (UniME),958,n/a,501+,7,501+,1.9,601+,12.7,433,30.5,601+,1.1,601+,2.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Mississippi,959,n/a,501+,3.7,501+,5.3,384,40.9,601+,9.7,601+,3.4,601+,3.3,n/a,n/a,n/a,n/a,n/a,n/a
"University of Missouri, Kansas City",960,n/a,501+,5.3,501+,6.5,601+,23.4,601+,16.2,601+,1.6,601+,10.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Murcia,961,n/a,501+,11.7,501+,2.1,495,31.2,601+,6.2,601+,1.4,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Naples Parthenope,962,n/a,501+,3.2,501+,1.9,601+,4,342,40.7,601+,1.2,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
University of New England Australia,963,n/a,501+,10.4,501+,7.5,601+,1.6,463,27.8,601+,1.4,601+,4.6,n/a,n/a,n/a,n/a,n/a,n/a
University of New Hampshire,964,n/a,501+,5.8,501+,6.3,601+,10,367,37.7,601+,1.1,601+,5.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Palermo,965,n/a,501+,9.9,501+,2.4,601+,6.9,454,29.1,601+,1.2,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Parma,966,n/a,501+,9.4,501+,3.2,601+,2.9,381,36.3,601+,1.2,601+,7.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Patras,967,n/a,501+,11.9,487,18.2,601+,2.5,379,36.4,601+,1.1,601+,4.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Salerno,968,n/a,501+,7.6,501+,2.4,601+,4.9,387,35.8,601+,1.3,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Salford,969,n/a,501+,7.8,501+,4.9,601+,10.1,601+,9.6,416,19.4,276,52.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Santo Tomas,970,n/a,501+,11.5,446,20.3,601+,14.4,601+,1.2,601+,15.7,601+,7.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Seoul,971,n/a,501+,11.3,501+,9.4,494,31.3,601+,9.2,601+,1.4,601+,7,n/a,n/a,n/a,n/a,n/a,n/a
University of Texas at San Antonio,972,n/a,501+,7.3,501+,4.8,601+,4.8,436,30.3,601+,2.5,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Tulsa,973,n/a,501+,2.5,501+,4.3,450,34.6,581,17.4,601+,1.7,447,27.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Tyumen,974,n/a,501+,3.6,501+,2,269,56.6,601+,1.5,601+,2,579,17.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Wisconsin Milwaukee,975,n/a,501+,8.6,501+,4.7,601+,11,532,22.2,601+,2,601+,5.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Wroclaw,976,n/a,501+,15.7,501+,11.9,601+,23.2,601+,5.8,601+,1.5,601+,8.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Wyoming,977,n/a,501+,2.4,501+,1.8,601+,22.1,439,30.2,601+,2.9,601+,5.9,n/a,n/a,n/a,n/a,n/a,n/a
University of the Punjab,978,n/a,501+,13.6,235,40.2,601+,5.1,601+,7.1,601+,1.4,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
University of the West of England,979,n/a,501+,9.3,501+,11.6,601+,11,601+,11.8,372,28.2,224,61.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Zilina,980,n/a,501+,4.4,501+,1.1,314,49.1,601+,5.4,601+,1.5,601+,2.6,n/a,n/a,n/a,n/a,n/a,n/a
Università degli Studi di Udine,981,n/a,501+,6.9,501+,3.8,601+,11.2,457,28.7,601+,1.7,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
Università degli studi Roma Tre,982,n/a,497,16.7,501+,6.8,601+,2.3,580,17.6,601+,3.2,601+,5.4,n/a,n/a,n/a,n/a,n/a,n/a
Universität Duisburg-Essen,983,n/a,501+,11.5,501+,4.9,601+,8.5,601+,16.1,399,22.4,305,46.8,n/a,n/a,n/a,n/a,n/a,n/a
Université Toulouse 1 Capitole,984,n/a,501+,14.3,501+,4.1,601+,1.4,601+,2.3,440,16.2,247,57.1,n/a,n/a,n/a,n/a,n/a,n/a
Université de Lille,985,n/a,327,25.9,501+,5.2,601+,5,601+,7.2,574,6.9,539,20.5,n/a,n/a,n/a,n/a,n/a,n/a
Université de Lorraine,986,n/a,501+,13.8,501+,5.3,601+,8.2,601+,10.3,535,8.7,378,36.6,n/a,n/a,n/a,n/a,n/a,n/a
Nantes Université,987,n/a,501+,11,501+,2.9,601+,8.4,601+,15.8,566,7.1,595,16.3,n/a,n/a,n/a,n/a,n/a,n/a
Université de Rennes 1,988,n/a,501+,16,501+,3.7,601+,14.5,601+,14.8,601+,4.8,601+,14.2,n/a,n/a,n/a,n/a,n/a,n/a
Verona University,989,n/a,501+,8.7,501+,5.9,601+,6.1,412,32.1,601+,1.8,601+,4.8,n/a,n/a,n/a,n/a,n/a,n/a
Viet Nam National University Ho Chi Minh City (VNU-HCM),990,n/a,398,20.7,501+,15.3,601+,12.2,601+,1.6,601+,2.1,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
"Vietnam National University, Hanoi",991,n/a,499,16.6,501+,12.1,601+,15.5,601+,2.3,601+,1.6,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Vytautas Magnus University,992,n/a,501+,12.4,501+,13,601+,12.2,601+,3.7,487,12,502,23.1,n/a,n/a,n/a,n/a,n/a,n/a
West Virginia University,993,n/a,501+,6.1,501+,8.1,601+,12.8,494,25.1,601+,2,601+,9.3,n/a,n/a,n/a,n/a,n/a,n/a
Wroclaw University of Science and Technology (WRUST),994,n/a,501+,11.9,488,18.2,521,29.5,601+,5.9,601+,1.2,601+,5.3,n/a,n/a,n/a,n/a,n/a,n/a
Wuhan University of Technology,995,n/a,501+,5.9,501+,2.4,601+,14.4,446,29.4,n/a,n/a,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
Xi'an Jiaotong Liverpool University,996,n/a,501+,4.7,501+,2.2,601+,9.1,601+,6.1,63,100,601+,9.8,n/a,n/a,n/a,n/a,n/a,n/a
Yamaguchi University,997,n/a,501+,4,501+,1.6,316,48.9,601+,5.5,601+,2.7,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a
Yerevan State University,998,n/a,501+,6.1,501+,4.9,310,49.9,601+,1.5,601+,1.8,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Yeungnam University,999,n/a,501+,4.9,501+,3.8,601+,15,483,26.3,499,11.1,601+,10.1,n/a,n/a,n/a,n/a,n/a,n/a
Yokohama National University,1000,n/a,501+,11.1,501+,15.7,601+,21.2,601+,11.5,601+,2.9,601+,11.8,n/a,n/a,n/a,n/a,n/a,n/a
Al-Quds University,1001,n/a,501+,3.6,501+,4.5,601+,13.9,601+,1.7,357,31.8,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
Al-Azhar University,1002,n/a,501+,8.8,501+,4.7,601+,11.4,601+,1.2,601+,1,601+,8.4,n/a,n/a,n/a,n/a,n/a,n/a
Alexandria University,1003,n/a,459,18.7,501+,9.7,601+,6.9,601+,1.9,601+,1.2,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Aligarh Muslim University,1004,n/a,501+,7.7,501+,3.6,585,24.8,601+,9,n/a,n/a,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Amity University,1005,n/a,501+,5.4,501+,7.1,601+,17.4,601+,3.5,601+,1.3,530,20.9,n/a,n/a,n/a,n/a,n/a,n/a
Amrita Vishwa Vidyapeetham,1006,n/a,501+,3.3,501+,3.9,522,29.4,601+,4.9,398,22.7,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
An-Najah National University,1007,n/a,501+,4.9,501+,12.4,601+,7.7,601+,2,420,18.6,553,19.5,n/a,n/a,n/a,n/a,n/a,n/a
Anadolu University,1008,n/a,501+,3.5,501+,4,601+,19.6,601+,3.8,601+,1.2,601+,3.4,n/a,n/a,n/a,n/a,n/a,n/a
Assiut University,1009,n/a,501+,9.6,501+,4.7,601+,14.2,601+,2.3,475,13.6,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
Athens University of Economics and Business,1010,n/a,501+,6.8,286,33,601+,1.4,601+,15.9,601+,1.1,601+,6,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan State University of Economics,1011,n/a,501+,6.2,501+,6.4,601+,18.2,601+,1,601+,1.6,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
BRAC University,1012,n/a,501+,7.8,485,18.3,601+,23.4,601+,1.6,601+,1.2,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Babes-Bolyai University,1013,n/a,492,17.2,501+,8.1,601+,4.1,601+,6.4,519,9.6,601+,4.5,n/a,n/a,n/a,n/a,n/a,n/a
Baku State University,1014,n/a,501+,6.2,501+,2.2,561,26.5,601+,1.3,601+,1.1,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Banaras Hindu University,1015,n/a,501+,9.9,501+,5.2,601+,13.8,601+,12.5,601+,1.1,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Baylor University,1016,n/a,501+,5.7,501+,9.3,601+,19,601+,9.4,601+,1.4,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
Belarusian State University of Informatics and Radioelectronics,1017,n/a,501+,6.2,431,21.4,601+,14.4,601+,1.3,601+,1,601+,3.2,n/a,n/a,n/a,n/a,n/a,n/a
Benemerita Universidad Autonoma de Puebla,1018,n/a,501+,15.5,501+,7.8,601+,5.6,601+,1.8,601+,1.6,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Bina Nusantara University (BINUS),1019,n/a,501+,9.8,501+,9.7,601+,22.3,601+,1.5,601+,4.8,601+,4.5,n/a,n/a,n/a,n/a,n/a,n/a
"Birla Institute of Technology and Science, Pilani",1020,n/a,501+,7,501+,12.9,601+,7.6,561,19.6,601+,1.1,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
Birmingham City University,1021,n/a,501+,5,501+,6.1,601+,10.1,601+,2.9,407,20.9,173,74.9,n/a,n/a,n/a,n/a,n/a,n/a
Brigham Young University,1022,n/a,501+,7.5,501+,9.1,601+,4.8,582,17.4,601+,1,601+,3.9,n/a,n/a,n/a,n/a,n/a,n/a
British University in Egypt,1023,n/a,501+,4.2,501+,3.5,601+,18.7,601+,1.9,601+,1.3,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
Brock University,1024,n/a,501+,3.1,501+,10.9,601+,2.6,509,23.9,601+,1.2,519,21.7,n/a,n/a,n/a,n/a,n/a,n/a
COMSATS University Islamabad,1025,n/a,501+,8.9,496,17.9,601+,12.8,601+,11.3,601+,1.2,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Canterbury Christ Church University,1026,n/a,501+,6.8,501+,2,601+,10,601+,3.9,421,18.3,465,25.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica de Córdoba,1027,n/a,501+,4.3,501+,2.9,601+,23,601+,1.2,601+,1.3,601+,3.9,n/a,n/a,n/a,n/a,n/a,n/a
Chang Jung Christian University,1028,n/a,501+,3.9,501+,2.7,404,39.1,601+,1.9,601+,2.3,601+,5.3,n/a,n/a,n/a,n/a,n/a,n/a
China University of Political Science and Law,1029,n/a,501+,5.2,501+,9.5,601+,15,601+,1.2,601+,4.8,601+,5.7,n/a,n/a,n/a,n/a,n/a,n/a
Chung Yuan Christian University,1030,n/a,501+,4.6,501+,4.5,601+,5.1,601+,14,601+,1.9,601+,10.4,n/a,n/a,n/a,n/a,n/a,n/a
Chungbuk National University,1031,n/a,501+,3.8,501+,3,534,28.4,601+,7.9,601+,2.1,601+,6.5,n/a,n/a,n/a,n/a,n/a,n/a
Diponegoro University,1032,n/a,501+,14.2,501+,17.5,601+,10.6,601+,1.4,502,10.8,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
Doshisha University,1033,n/a,501+,8.6,501+,15,601+,6,601+,2.3,541,8.3,601+,4.4,n/a,n/a,n/a,n/a,n/a,n/a
EGE UNIVERSITY,1034,n/a,501+,6.9,501+,7.1,601+,15.9,601+,3.2,601+,1,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Escuela Politécnica Nacional,1035,n/a,501+,5.7,501+,9.3,548,27.5,601+,3,601+,2.6,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Escuela Superior Politécnica del Litoral (ESPOL),1036,n/a,501+,9.5,501+,13.6,601+,15.6,601+,2.3,565,7.2,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Feng Chia University,1037,n/a,501+,6.9,501+,7.5,601+,5,601+,9.6,601+,1.5,601+,9.8,n/a,n/a,n/a,n/a,n/a,n/a
Florida Atlantic University - Boca Raton,1038,n/a,501+,5.1,501+,6.7,601+,6.7,601+,12.1,601+,2.8,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
Fu Jen Catholic University,1039,n/a,501+,6.7,501+,8,601+,7.4,601+,6.4,601+,2.7,569,17.9,n/a,n/a,n/a,n/a,n/a,n/a
Gazi Üniversitesi,1040,n/a,501+,11.1,501+,7.9,601+,4.7,601+,3.9,601+,1.3,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Glasgow Caledonian University,1041,n/a,501+,4.6,501+,6.4,601+,5.5,601+,9.2,427,17.6,324,44,n/a,n/a,n/a,n/a,n/a,n/a
Harper Adams University,1042,n/a,501+,3.9,430,21.5,601+,7.1,601+,10.3,497,11.3,601+,15.5,n/a,n/a,n/a,n/a,n/a,n/a
