name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
HUFS - Hankuk (Korea) University of Foreign Studies,576,20.6,601+,13.4,404,23.9,104,85.3,701+,1.6,471,32.3,320,45.1,701+,1,701+,5.7,701+,1.3
University of South Carolina,577,20.6,590,14.7,601+,11.8,701+,8.9,407,33.6,424,37.8,701+,3.5,370,40.8,494,17.1,365,39.6
Lebanese University,578,20.5,364,23.7,171,49.8,701+,11.6,701+,2.1,387,43.3,401,31.9,701+,2.3,701+,9.9,701+,2.1
Taipei Medical University (TMU),579,20.5,601+,10.3,536,15.4,81,91.1,585,17.9,667,15.1,609,15.6,701+,1.3,701+,9.9,688,9
University of Tromsø The Arctic University of Norway,580,20.5,601+,12.1,601+,3.7,182,70.5,701+,8.9,273,70.4,701+,7.7,360,42.5,701+,9.6,=524,21.8
Abu Dhabi University,581,20.4,601+,11.5,490,17.9,701+,12.6,689,12.4,5,100,32,99.9,701+,1.2,701+,11.3,701+,1.1
University of Klagenfurt,582,20.4,601+,5.5,601+,4.3,235,60.2,701+,11.4,148,95.2,137,86.6,701+,3,701+,12,701+,1.6
Applied Science University - Bahrain,583,20.3,493,18.2,429,21.9,431,36.8,701+,1.7,21,100,324,44.9,701+,1,701+,8.3,n/a,n/a
Universidad Católica Andres Bello,584,20.3,328,26.6,112,67.7,701+,3.7,701+,1,701+,2.5,701+,2.9,n/a,n/a,266,29.8,n/a,n/a
Comillas Pontifical University,585,20.3,601+,8.1,121,65.9,395,39.9,701+,2.3,597,19.3,701+,5.8,701+,1,154,45.5,701+,2
National Research Tomsk Polytechnic University,586,20.2,601+,9.7,601+,7.5,66,93.9,701+,4,701+,8.1,177,76.6,535,21.3,701+,8.1,701+,8.3
Sunway University,587,20.2,601+,10.5,204,44.1,303,52.2,701+,7.2,450,35.5,482,24.3,701+,4.4,701+,9.2,701+,5.4
"University of Missouri, Columbia",588,20.2,601+,14.2,601+,9.6,392,40.2,591,17.4,329,56.4,701+,3.3,508,23.9,346,24.2,=397,35.5
Central Queensland University (CQUniversity Australia),589,20.1,601+,8.7,601+,9.5,592,24,619,16,113,98,61,98.1,701+,1.2,701+,8.3,701+,5.6
Manchester Metropolitan University,590,20.1,601+,12,601+,13.4,701+,8.5,701+,9.8,380,44.4,339,40.5,210,66.6,576,14.6,=210,69.3
Prince Mohammad Bin Fahd university,591,20.1,568,15.4,468,19.1,650,20.8,555,20.3,11,100,542,20.5,701+,1.1,701+,9.4,701+,1
"Goldsmiths, University of London",592,20,587,14.9,601+,6,701+,14.7,663,13.6,117,97.8,101,92.8,701+,1.2,490,17.2,701+,1.8
University of Central Florida,593,20,601+,14.4,264,37.1,701+,2.8,474,25.7,626,17.1,701+,4.5,445,32.1,701+,11.1,=420,32.7
Imam Abdulrahman Bin Faisal University (IAU),594,19.9,601+,7.6,601+,7.1,101,85.9,701+,2.3,105,98.5,589,16.5,640,11.6,701+,8.1,=552,19
Nottingham Trent University,595,19.9,601+,10.6,450,20.5,701+,10.2,701+,5.2,326,56.9,243,61,300,52.1,616,13.8,=305,50.6
Pontifícia Universidade Católica do Rio de Janeiro,596,19.9,261,33.4,392,24.5,701+,9.3,701+,7.7,701+,12.4,701+,1.6,701+,2.4,279,28.6,=420,32.7
Shenzhen University,597,19.9,601+,8.4,601+,2.3,275,55.2,314,42.6,698,13.2,701+,1.4,609,14.3,472,17.6,=598,15.8
Università Vita-Salute San Raffaele,598,19.9,601+,3.1,601+,1.7,40,98.8,352,39,701+,8.3,701+,3.1,701+,3.6,701+,7.6,701+,1
Nanjing University of Science and Technology,599,19.8,601+,5.1,601+,2.2,701+,10.9,103,82.2,n/a,n/a,n/a,n/a,701+,3.4,701+,6.2,701+,1.8
Thammasat University,600,19.8,360,23.8,365,26.4,583,25.1,701+,2.1,701+,11.6,701+,1.7,701+,2,64,72.5,=453,29.4
Tulane University,601,19.8,601+,9.6,601+,5,134,81.5,701+,10.4,631,16.9,630,14.5,339,45.5,367,22.7,=531,21.4
Saarland University,602,19.8,601+,11.1,601+,4.5,87,89.9,701+,8.3,701+,4.9,350,39.2,384,39,416,20.1,701+,2
Abo Akademi University,603,n/a,601+,8.3,601+,6.2,605,23.6,336,40.7,377,45.2,612,15.5,460,29.5,701+,11.5,=644,11.8
American University in Dubai,604,n/a,601+,9.8,513,16.8,657,20.4,701+,1.9,3,100,8,100,701+,1,195,37.3,701+,1
Charles Darwin University,605,n/a,601+,5.8,601+,4.7,701+,4,331,41.3,429,37.4,176,76.7,701+,3.6,701+,8.5,334,45.3
Drexel University,606,n/a,601+,8.4,601+,6.1,644,21.1,388,35.1,468,32.8,511,22.3,467,28.4,316,26,=403,34.6
Jawaharlal Nehru University,607,n/a,298,29.1,601+,10.6,701+,12.2,500,24.1,n/a,n/a,701+,1.6,701+,4.8,648,13.2,=320,47.5
"Kingston University, London",608,n/a,506,17.5,601+,12.6,701+,6.1,701+,8.7,265,71.9,45,99.4,690,9.2,605,14.1,=669,9.8
Umm Al-Qura University,609,n/a,489,18.3,601+,9.4,256,56.9,701+,2,71,100,581,17.6,701+,4.5,701+,8.2,701+,3.1
Universidad de Concepción,610,n/a,322,27,273,35.6,701+,13.1,701+,7.4,699,13.1,701+,2.2,581,16.3,701+,9.5,=425,31.6
University of Szeged,611,n/a,498,18,601+,12,352,44.6,701+,4.9,701+,11.9,288,50.5,420,34.6,701+,9.1,=400,34.9
Al Ain University,612,n/a,509,17.4,601+,11,701+,11.9,701+,4.2,1,100,21,100,701+,1.4,701+,11.4,701+,1
Auezov South Kazakhstan University (SKU),613,n/a,574,15.2,432,21.5,76,92,701+,1,697,13.3,526,21.3,701+,1,701+,11.2,701+,1
Brno University of Technology,614,n/a,601+,13.1,280,34.7,623,22.7,701+,6.7,701+,9,204,70.9,387,38.6,597,14.2,701+,2.7
Martin-Luther-Universität Halle-Wittenberg,615,n/a,599,14.4,601+,4.3,123,82.8,701+,6.9,n/a,n/a,701+,9.8,179,73.4,701+,7.6,701+,5.8
National Central University,616,n/a,402,21.5,358,27.1,617,23,586,17.8,701+,12.9,701+,9.1,701+,2.1,701+,6.5,=447,30.2
Pusan National University,617,n/a,379,23,475,18.5,416,38,599,17.1,701+,10.4,672,12.4,701+,7.9,643,13.3,701+,8.1
Tokyo Medical and Dental University (TMDU),618,n/a,601+,11.5,601+,5.8,10,100,580,18.2,701+,3.5,614,15.3,701+,1.2,701+,8,701+,1.1
University of Minho,619,n/a,562,15.6,601+,8.7,483,32.8,573,18.7,596,19.4,575,18,297,52.7,701+,10.2,=471,27.6
Asia Pacific University of Technology and Innovation (APU) Malaysia,620,n/a,601+,6.4,601+,8.6,250,57.8,701+,1.5,185,89.8,16,100,701+,1,701+,9.4,701+,1
Chang Gung University,621,n/a,601+,5.7,601+,4.6,184,70,309,43,701+,4.3,701+,4.7,701+,1.4,701+,7.9,701+,4.1
Institut Teknologi Sepuluh Nopember (ITS Surabaya),622,n/a,570,15.3,227,41,427,36.9,701+,1.7,388,43.1,701+,5.2,701+,1,577,14.5,484,26.3
Management and Science University,623,n/a,601+,12.4,601+,12.2,476,33.5,701+,1.6,180,90.5,92,94.1,701+,1,701+,10.1,701+,1
Northwestern Polytechnical University,624,n/a,601+,5.9,601+,2.5,341,46,239,53.6,686,13.9,701+,4.8,701+,6.1,701+,10.1,701+,3.2
Stevens Institute of Technology,625,n/a,601+,2.7,601+,2.9,701+,4.7,246,52.4,428,37.5,110,91.4,701+,1.2,701+,12.2,701+,1.1
Universitat Ramon Llull,626,n/a,601+,10.4,208,43.7,701+,6.3,701+,8.5,153,94.7,399,32.2,701+,2.4,535,15.6,701+,1.4
University of Kwazulu-Natal,627,n/a,601+,12.9,601+,11.8,701+,6.5,516,22.8,534,25.1,701+,1.9,157,78.1,287,28,=379,37.8
University of Ljubljana,628,n/a,439,20,601+,9.5,446,35.6,701+,6.3,701+,4.5,701+,10.7,250,59.3,139,48.9,=574,17.2
University of the Basque Country,629,n/a,457,19.4,601+,6.4,462,34.7,593,17.4,701+,2.5,701+,3.8,178,73.6,701+,7,=533,21.2
Zhengzhou University,630,n/a,601+,5.4,461,19.7,701+,4.7,168,65.6,n/a,n/a,701+,2.5,701+,4.4,701+,6.7,701+,3.2
Ajou University,631,n/a,563,15.5,535,15.4,211,65.1,595,17.4,701+,6.2,648,13.7,701+,1.1,701+,8.3,701+,5
Boston College,632,n/a,426,20.5,601+,12.9,684,19.3,535,21.5,701+,12,568,18.3,694,9.1,189,38.4,=596,15.9
Jinan University (China),633,n/a,601+,5.6,601+,2.1,701+,9.4,310,42.9,440,36.7,142,85.2,677,9.6,701+,7.3,701+,5
Palacký University Olomouc,634,n/a,583,15,492,17.9,524,29.6,701+,8.6,465,33.3,555,19.5,292,54,701+,9.5,=506,23.7
Ritsumeikan University,635,n/a,572,15.2,108,68.4,701+,8.1,701+,3.8,540,24.7,701+,10.2,701+,2,701+,8.7,701+,2.2
Saint Joseph University of Beirut (USJ),636,n/a,601+,9.2,354,27.6,334,46.8,701+,2.5,178,90.8,552,19.7,701+,1,664,13,=673,9.7
Universidad Central de Venezuela,637,n/a,374,23.1,139,58.4,648,21,701+,1.1,n/a,n/a,n/a,n/a,701+,1.2,590,14.3,701+,1.1
University of New Mexico,638,n/a,601+,11.6,582,13.9,412,38.3,608,16.4,658,15.7,701+,4,263,57.5,701+,9.3,=411,33.8
Université de Lille,639,n/a,346,25.3,601+,4.2,701+,4.4,643,14.6,637,16.8,580,17.6,106,86.3,701+,7,=574,17.2
Far Eastern Federal University,640,n/a,601+,10.6,601+,3.5,62,94.9,701+,1.8,685,14.1,227,66.1,701+,5.1,701+,8.2,701+,1.2
Free University of Bozen-Bolzano,641,n/a,601+,5,601+,1.5,701+,11,285,47.6,256,74.8,460,26.3,651,11.1,701+,8,701+,1.9
Kazakh National Agrarian Research University KazNARU,642,n/a,510,17.4,601+,13.1,139,79.8,701+,1.1,588,20.2,481,24.3,701+,1,701+,11.8,701+,1.1
"Lingnan University, Hong Kong",643,n/a,601+,9.3,601+,5.5,701+,14.6,611,16.3,32,100,88,95,701+,1.1,701+,8,701+,1.1
Memorial University of Newfoundland,644,n/a,601+,7,601+,4.6,701+,11,449,28.5,529,25.3,202,71.9,406,36.5,701+,11.8,=432,31
New Jersey Institute of Technology (NJIT),645,n/a,601+,3.9,601+,6.1,701+,14,454,27.5,211,84.5,211,69.9,701+,1.9,701+,9.9,=540,20.5
Pakistan Institute of Engineering and Applied Sciences (PIEAS),646,n/a,601+,5.5,601+,9.5,156,76.6,396,34.4,n/a,n/a,701+,1,701+,1.1,701+,10.9,701+,1
The New School,647,n/a,549,15.9,551,14.9,355,44.3,701+,2.8,701+,6,107,91.7,701+,1.2,337,24.7,701+,1.1
Universidad de La Habana,648,n/a,454,19.5,501,17.3,173,72.9,701+,1.6,701+,1.9,701+,4,701+,1.2,212,35.3,701+,1.2
University of Bradford,649,n/a,601+,8.7,601+,7.3,701+,8.2,582,18.1,301,63.8,99,93.2,543,20.1,384,21.6,701+,3.4
University of Houston,650,n/a,601+,13.9,601+,10.9,701+,4.5,402,34,701+,8.5,701+,9.3,426,34,273,29.2,=469,27.8
University of Modena and Reggio Emilia,651,n/a,601+,8.7,601+,3.2,701+,2.3,262,50.3,701+,3.9,701+,3.8,532,21.4,613,13.9,=263,57.4
University of Oklahoma,652,n/a,601+,9.6,601+,10.6,701+,16.3,397,34.3,459,34.5,701+,5.1,562,17.9,488,17.2,=413,33.5
University of Windsor,653,n/a,601+,3.6,601+,4.8,701+,2.3,411,33.1,195,87.6,184,75.1,701+,6.1,409,20.4,701+,6.4
COMSATS University Islamabad,654,n/a,601+,10.4,333,29.2,701+,14.4,658,13.9,701+,1.6,701+,1.6,229,62.6,701+,8.1,=301,50.9
Instituto Tecnológico Autónomo de México (ITAM),655,n/a,565,15.5,276,35.1,701+,11.7,701+,1.8,293,65.6,701+,1.5,701+,1,88,64.9,701+,1.2
Southern Cross University,656,n/a,601+,4.7,601+,3.4,701+,3.2,361,38.6,270,71.2,226,66.2,687,9.3,701+,6.9,=656,11
Tallinn University of Technology (TalTech),657,n/a,601+,12.9,601+,11.4,553,27.6,701+,9.6,360,49.5,475,25,323,48.5,239,32,701+,3.5
Universidad de Montevideo (UM),658,n/a,479,18.6,599,13.5,138,80.2,701+,1.1,556,23.7,701+,3.3,701+,1,443,18.8,n/a,n/a
University of Haifa,659,n/a,601+,13.1,601+,7.4,678,19.6,433,30.1,681,14.2,701+,3.9,617,13.5,601,14.1,=295,51.8
University of Hohenheim,660,n/a,601+,9.8,601+,5.3,701+,10,348,39.4,515,26.4,484,24.2,410,36.3,701+,8.8,=612,15
Aberystwyth University,661,n/a,601+,9.5,601+,6.4,680,19.5,507,23.5,374,46.1,300,49.5,482,27.1,701+,10.5,=678,9.6
Brandeis University,662,n/a,601+,9.8,601+,4.3,311,49.9,609,16.3,521,26.2,207,70.6,701+,1.4,477,17.4,701+,1.5
Ca' Foscari University of Venice,663,n/a,474,18.8,554,14.8,701+,4.9,653,14.2,454,35.1,701+,8.2,590,15.5,701+,10.8,=235,62.8
Holy Spirit University of Kaslik,664,n/a,601+,6,601+,12,234,60.6,701+,2,98,99,358,38.3,701+,1,701+,9.5,701+,2.6
Karl-Franzens-Universitaet Graz,665,n/a,407,21.3,601+,9.5,701+,12.3,701+,10.9,369,46.9,439,28.4,596,15.2,456,18.3,=549,19.2
Lebanese American University,666,n/a,601+,10.5,342,28.2,447,35.5,701+,3.2,233,78.9,457,26.4,701+,1,701+,10.4,701+,7.8
Middlesex University,667,n/a,601+,5.6,601+,4.8,701+,8.3,650,14.3,209,85.1,38,99.6,540,20.6,529,15.8,693,8.6
National Chung Hsing University,668,n/a,434,20.2,400,24.1,552,27.6,701+,11.8,701+,7.9,701+,5.6,701+,2.2,410,20.4,544,20.1
Princess Nourah bint Abdulrahman University,669,n/a,532,16.6,519,16.5,683,19.4,701+,1.9,167,92.5,307,47.7,701+,6.3,701+,8.2,701+,2.5
Tokyo University of Science,670,n/a,601+,11,149,54.8,701+,10.6,701+,11.7,696,13.3,701+,3.8,701+,1.2,267,29.8,701+,7
Universidad Panamericana (UP),671,n/a,601+,8.7,427,22,133,81.5,701+,1.2,701+,10.5,701+,2.5,701+,1.2,137,49.4,701+,1
Universitas Padjadjaran (UNPAD),672,n/a,525,16.8,287,34,433,36.6,701+,1.4,549,24,701+,1.7,701+,1.2,375,22,=490,24.8
Universitat Rovira i Virgili,673,n/a,601+,6.7,601+,2,701+,16.6,375,37.4,701+,7.6,507,22.5,386,38.6,701+,7.5,=323,47.2
Università degli Studi di Perugia,674,n/a,601+,9.3,601+,2.3,701+,3.6,318,42.4,701+,6.9,701+,5.9,477,27.3,701+,6,222,66
American University of the Middle East,675,n/a,504,17.7,487,18,701+,17.8,701+,3.3,6,100,474,25,701+,1.3,680,12.7,701+,1.1
Carleton University,676,n/a,601+,10.9,584,13.9,701+,3.1,531,21.8,575,21.6,316,46,576,16.8,281,28.5,=393,35.8
Dongguk University,677,n/a,601+,10.4,601+,11.5,90,88.5,701+,8.5,701+,8.5,495,23.4,701+,2.8,701+,4.9,701+,1.6
University of Debrecen,678,n/a,515,17.3,601+,10.3,516,30.4,701+,3.7,701+,10.6,218,68,381,39.6,500,16.9,701+,3.5
University of Greenwich,679,n/a,601+,4.5,601+,4.2,701+,4.6,701+,10.6,173,91.9,30,100,368,41.1,671,12.8,=636,12.7
University of Manitoba,680,n/a,596,14.5,601+,12,438,36.3,701+,10,n/a,n/a,442,27.8,461,29.3,348,24.1,419,32.9
Abai Kazakh National Pedagogical University,681,n/a,372,23.2,510,17,327,47.8,701+,1.2,423,38,701+,2.8,701+,1,701+,12.1,701+,1
"El Colegio de México, A.C.",682,n/a,559,15.6,601+,3.1,2,100,701+,1.6,701+,9.1,576,18,701+,1,701+,7.7,701+,1
De La Salle University,683,n/a,419,21,191,45.1,701+,10.5,701+,4.2,701+,2,701+,2.7,701+,1.3,210,35.6,701+,5.6
East China University of Science and Technology,684,n/a,601+,7.5,601+,2.6,701+,13,200,61.4,701+,2.7,701+,1.8,701+,2.8,701+,11.7,701+,3.6
Paris Lodron University of Salzburg,685,n/a,601+,9.4,601+,2.3,701+,13,701+,8,150,95.1,68,97.5,621,13.3,701+,12,701+,6.3
Pontificia Universidad Católica de Valparaíso,686,n/a,319,27.3,239,39.6,701+,4.9,701+,6.6,701+,10.4,701+,1.6,701+,5.3,701+,8.7,701+,1.8
Shiraz University,687,n/a,601+,5.7,601+,10.4,701+,5.1,234,54.9,701+,1.2,701+,1.8,701+,6.4,640,13.4,=471,27.6
Soochow University,688,n/a,601+,6.2,601+,2.3,701+,16.8,218,58.5,701+,6.7,701+,2.7,665,10.4,701+,11.1,701+,3.8
Taras Shevchenko National University of Kyiv,689,n/a,467,19.2,252,38.6,477,33.4,701+,2.3,701+,1.5,701+,5.1,701+,2.9,288,28,701+,1.9
The National University of Science and Technology MISIS,690,n/a,601+,6.5,601+,8,163,75.5,642,14.7,701+,7.9,295,49.9,701+,3.6,701+,9.8,701+,1.1
University of Kentucky,691,n/a,601+,10.9,601+,11.5,696,18.9,470,26.1,584,20.9,701+,3.7,371,40.6,634,13.6,=502,24.1
Indian Institute of Technology Hyderabad (IITH),692,n/a,601+,5.1,601+,2.7,701+,16.6,181,64.3,701+,1.2,701+,1.1,701+,1,701+,8.2,701+,2.6
Inha University,693,n/a,601+,10.9,539,15.3,172,72.9,701+,11.7,701+,8.8,634,14.4,701+,1.4,700,12.4,701+,3
Universidad Iberoamericana IBERO,694,n/a,468,19.1,315,31.1,496,31.6,701+,1.3,701+,5.5,701+,2.4,701+,1,127,51.4,701+,7.4
Universidade Federal de Minas Gerais,695,n/a,268,32.7,601+,5.7,701+,12.4,701+,7.6,701+,7.1,701+,1.8,501,24.7,322,25.6,=627,13.7
Universidade Federal do Rio Grande Do Sul,696,n/a,307,28.6,601+,3.8,701+,10.9,701+,10.1,701+,2.2,701+,1.6,412,36,701+,9.5,330,46.3
University of Cincinnati,697,n/a,601+,12.3,601+,7.6,647,21,471,25.8,701+,6,698,10.8,446,32.1,417,20,=428,31.3
University of Dhaka,698,n/a,409,21.3,195,44.9,701+,11.7,701+,2.6,701+,1.7,701+,1,701+,2.1,253,30.3,=652,11.6
University of Mons,699,n/a,601+,6.7,601+,13,701+,3.1,343,40.3,448,35.9,331,43.6,701+,5.2,701+,11.3,701+,1.8
University of Trieste,700,n/a,601+,11.9,601+,3.6,701+,4,297,45.5,701+,6.4,701+,7.6,397,37.6,666,12.9,701+,4
V. N. Karazin Kharkiv National University,701,n/a,601+,12.6,491,17.9,204,66,701+,1.4,701+,3.1,257,58.8,701+,1.6,701+,9.9,701+,1.1
Altai State University,702,n/a,601+,10,601+,3.7,110,84.4,701+,1.4,701+,6.7,212,69.9,701+,1,701+,7.6,701+,6.1
Chiba University,703,n/a,527,16.8,601+,8.4,226,62.3,701+,10.9,701+,7.5,701+,5.2,701+,2.5,701+,8.6,=555,18.8
Czech University of Life Sciences in Prague,704,n/a,601+,11,601+,8.8,701+,9.2,701+,9.5,514,26.6,233,64.5,288,54.7,701+,9.4,=393,35.8
Eötvös Loránd University,705,n/a,359,23.9,515,16.8,701+,13.2,701+,7.8,701+,5,685,11.3,452,31.1,248,30.8,=667,10.2
Universidad de Antioquia,706,n/a,281,31,288,33.9,701+,4.2,701+,4.3,701+,3.9,701+,1.3,701+,3.9,701+,9.6,701+,5.2
Universidade de Santiago de Compostela,707,n/a,368,23.5,601+,10.3,701+,13,618,16.1,701+,2.8,701+,6,394,38,701+,8.1,=511,23.2
Wake Forest University,708,n/a,601+,5.4,601+,6.1,13,100,701+,11,701+,5.4,654,13.5,701+,5.5,514,16.5,701+,2.3
Zayed University,709,n/a,597,14.5,503,17.3,628,22,701+,6.3,13,100,701+,2,701+,8.3,499,17,701+,2.8
Beirut Arab University,710,n/a,601+,13.4,474,18.8,701+,16.5,701+,2.7,228,80.1,281,51.3,701+,1.1,460,18.2,701+,1.1
"China University of Petroleum, Beijing",711,n/a,601+,3.8,601+,1.5,701+,9.8,178,64.8,701+,1.5,701+,3.2,701+,1.2,493,17.1,701+,2.5
International Islamic University Malaysia (IIUM),712,n/a,383,22.8,506,17.2,701+,14.2,701+,2.9,546,24,246,60.2,632,12.2,701+,7.2,701+,3
Istanbul University,713,n/a,333,26.4,469,19.1,701+,3,701+,4.2,701+,6.4,606,15.7,411,36.1,220,34.7,701+,3.4
Savitribai Phule Pune University,714,n/a,601+,7.8,601+,11.3,276,55.1,432,30.4,701+,1.2,701+,3.3,701+,3,701+,7.2,701+,4.9
Universidad del Rosario,715,n/a,601+,14.4,213,43.4,645,21,701+,2.7,701+,9.5,701+,2.4,701+,1.1,295,27.5,=521,22.5
"University of Maryland, Baltimore County",716,n/a,601+,10.6,601+,13.1,701+,13.4,581,18.1,318,59.4,601,15.9,701+,6.2,701+,10.8,=370,38.7
University of New Brunswick,717,n/a,601+,4.6,601+,6.9,618,23,490,24.9,303,63.8,476,24.8,701+,5.9,583,14.4,=420,32.7
University of Westminster,718,n/a,601+,12.9,601+,6.7,701+,5.9,701+,6,235,78.4,28,100,701+,1.9,515,16.3,701+,1.9
Université de Rennes 1,719,n/a,550,15.8,601+,4,701+,12.2,487,25,701+,12.6,677,12.1,265,57.3,701+,7.4,=631,13.4
Victoria University,720,n/a,601+,7.6,601+,6.5,701+,2.4,395,34.6,462,34.1,260,57.6,598,15,701+,12.3,701+,4.1
"Ain Shams University in Cairo (ASU, Cairo)",721,n/a,394,22.4,377,25.4,701+,10.2,701+,1.9,536,25,701+,5.6,526,22.2,255,30.2,701+,7
Beijing University of Chemical Technology,722,n/a,601+,4.8,601+,1.8,701+,15.6,192,62.7,n/a,n/a,n/a,n/a,701+,2,701+,5.9,701+,1.4
Jeonbuk National University,723,n/a,531,16.7,601+,10.7,207,65.8,701+,9.7,701+,8.2,701+,7.4,701+,2.9,701+,5.1,701+,3.1
Osaka Metropolitan University,724,n/a,601+,13.4,601+,12.1,240,59.6,701+,7.4,701+,5,701+,3.6,701+,1.9,143,47.9,701+,1.2
Temple University,725,n/a,601+,12.5,601+,7.9,565,26.4,570,18.8,701+,3.4,701+,5.7,326,48.1,455,18.3,=514,23
Ton Duc Thang University,726,n/a,601+,4.2,601+,10.2,701+,5.1,394,34.6,610,18.4,701+,1.6,117,84.9,701+,11.8,701+,6.8
Universita' Politecnica delle Marche,727,n/a,601+,6,601+,2.8,701+,11,273,49.1,701+,3.9,701+,4.8,369,40.9,701+,6.9,701+,6.5
University of Belgrade,728,n/a,501,17.8,601+,5.2,701+,4.3,701+,5.3,701+,2.9,701+,4.3,50,95.4,110,56.7,=592,16.1
"University of Colorado, Denver",729,n/a,601+,8.4,601+,6.3,6,100,701+,4.9,701+,3.6,701+,9,701+,2.3,701+,8.4,=608,15.2
University of Oregon,730,n/a,503,17.7,601+,8.6,701+,11.2,502,24,701+,12.5,701+,4.5,699,8.9,457,18.3,=438,30.7
Université Côte d'Azur,731,n/a,551,15.8,601+,3,701+,5.2,530,21.8,467,32.8,345,39.7,356,42.6,701+,7.8,701+,5.6
Université de Lorraine,732,n/a,601+,13.7,601+,3.6,701+,6.4,701+,11.4,496,28.9,438,28.4,63,93.1,701+,10.2,=574,17.2
"Adam Mickiewicz University, Poznań",733,n/a,554,15.8,601+,8.7,523,29.7,701+,5,701+,7,701+,7,247,59.5,689,12.6,=373,38.4
Alfaisal University,734,n/a,601+,3.9,601+,3.2,594,23.9,701+,10.7,26,100,120,89.4,701+,1.1,701+,9.2,701+,1.2
Bournemouth University,735,n/a,601+,5.7,601+,8.3,701+,6.1,594,17.4,224,81.2,293,50.1,515,23.3,701+,10,=560,18.4
Indian Institute of Technology Bhubaneswar,736,n/a,601+,3.8,601+,3.4,701+,12,188,63.3,701+,1.6,701+,1,701+,1,701+,8.2,701+,1
Jordan University of Science & Technology,737,n/a,480,18.5,391,24.5,701+,16.4,701+,4.7,687,13.9,405,31.6,670,9.9,701+,9.8,523,22
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",738,n/a,544,16.1,292,33.7,333,47,701+,1.5,701+,1.1,701+,2.5,701+,1.4,441,18.9,701+,1.4
Universidad EAFIT,739,n/a,601+,13.1,128,61.5,701+,4.5,701+,2.3,701+,4.6,701+,1.6,701+,1,217,35.1,701+,1.1
Universidade Federal de São Paulo,740,n/a,601+,11.4,601+,4.3,52,97,701+,6.3,701+,5,701+,1.5,701+,7.2,701+,4.7,701+,4.5
University of Siena,741,n/a,601+,12.5,601+,2.6,701+,8.6,411,33.2,701+,2.1,617,15.1,585,16,701+,8.3,=312,49.4
Budapest University of Technology and Economics,742,n/a,601+,14.3,464,19.4,701+,15.2,701+,8.9,701+,2.5,562,18.8,493,25.4,329,25,=360,40.8
Instituto Politécnico Nacional (IPN),743,n/a,429,20.4,235,40.2,701+,8.7,701+,2.1,701+,2.6,701+,1.1,701+,6.9,701+,9.8,=413,33.5
Jadavpur University,744,n/a,538,16.3,601+,5.1,701+,8.3,368,37.9,n/a,n/a,701+,1,701+,3.1,587,14.4,=533,21.2
"Sofia University ""St. Kliment Ohridski""",745,n/a,598,14.4,523,16.3,284,54.1,701+,2.1,701+,3.1,701+,8.4,627,12.9,298,27.3,=584,16.7
Swarthmore College,746,n/a,601+,3.4,601+,1.8,102,85.9,602,17,701+,5.4,432,28.8,701+,1,453,18.5,n/a,n/a
"University of Agriculture, Faisalabad",747,n/a,601+,5.8,601+,11.9,701+,1.6,268,49.5,701+,3.2,701+,1.1,549,19.1,701+,5.7,=528,21.6
University of Bari,748,n/a,601+,12.8,601+,2.9,701+,4.2,452,27.8,701+,5,701+,2.2,219,64.5,701+,6.8,=382,37.5
University of the Punjab,749,n/a,601+,14.2,154,52.3,701+,5.3,701+,9.8,701+,2.9,701+,1.3,701+,5.2,574,14.6,701+,4.9
University of the West of England,750,n/a,601+,9.2,601+,9.4,701+,8.4,701+,10.8,363,48.4,183,75.8,499,24.8,701+,8.9,=528,21.6
Universität Regensburg,751,n/a,601+,11.2,601+,6.7,159,75.9,701+,7.2,n/a,n/a,701+,9.5,480,27.1,606,14.1,701+,1.9
Ahlia University,752,n/a,601+,12.8,601+,8,495,31.7,701+,3,=73,100,411,31,701+,1,701+,8.3,701+,1
ISCTE-IUL,753,n/a,601+,7,601+,6.2,701+,1.4,211,59.2,n/a,n/a,n/a,n/a,701+,8.1,701+,10,n/a,n/a
Kasetsart University,754,n/a,356,24.3,431,21.8,701+,6.2,701+,2.5,701+,4.8,701+,1.3,701+,5.2,435,19.3,=297,51.5
Liverpool John Moores University,755,n/a,601+,9.9,601+,6.8,701+,8.4,645,14.5,365,48.1,480,24.4,278,56.2,701+,10.4,=497,24.4
Riga Technical University,756,n/a,601+,11.4,343,28.2,673,19.7,701+,2.9,644,16.4,248,59.9,701+,1.4,452,18.5,=608,15.2
Technische Universität Braunschweig,757,n/a,601+,11,561,14.5,244,58.8,701+,6.3,n/a,n/a,448,26.8,542,20.2,701+,12,701+,4.8
Universidad Externado de Colombia,758,n/a,601+,14,209,43.7,506,31.2,701+,1.1,701+,11.3,701+,1.6,701+,1,445,18.8,701+,1
University of Mumbai,759,n/a,601+,8.1,383,25,701+,2.4,488,25,701+,2,701+,3.5,701+,1.1,72,70.5,=663,10.5
University of Ulsan,760,n/a,601+,6.9,601+,2.5,249,57.8,399,34.3,701+,2.5,701+,3.4,701+,1.8,701+,6.9,701+,1.3
