university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
361,704,,601,11.0,601.0,8.8,701.0,9.2,701.0,9.5,514.0,26.6,233.0,64.5,288.0,54.7,701.0,9.4,393.0,35.8
362,1120,,601,6.5,558.0,14.6,701.0,5.2,701.0,1.1,701.0,9.9,701.0,1.5,,,178.0,41.2,,
363,207,44.9,217,39.6,531.0,15.7,607.0,23.6,156.0,68.1,284.0,68.5,340.0,40.2,195.0,70.1,414.0,20.2,95.0,89.1
364,356,30.9,293,29.5,157.0,51.7,53.0,96.8,701.0,1.4,319.0,59.3,701.0,5.7,701.0,1.1,701.0,10.9,678.0,9.6
365,706,,281,31.0,288.0,33.9,701.0,4.2,701.0,4.3,701.0,3.9,701.0,1.3,701.0,3.9,701.0,9.6,701.0,5.2
366,925,,601,8.9,601.0,3.9,227.0,62.1,701.0,8.4,701.0,5.6,701.0,6.3,701.0,3.6,701.0,8.2,701.0,1.6
367,934,,601,4.6,601.0,2.2,130.0,81.8,701.0,2.3,701.0,2.8,637.0,14.3,701.0,1.1,701.0,10.6,701.0,3.3
368,886,,601,11.9,376.0,25.4,701.0,17.9,701.0,3.2,460.0,34.5,701.0,8.2,701.0,1.0,496.0,17.1,701.0,1.0
369,663,,474,18.8,554.0,14.8,701.0,4.9,653.0,14.2,454.0,35.1,701.0,8.2,590.0,15.5,701.0,10.8,235.0,62.8
370,755,,601,9.9,601.0,6.8,701.0,8.4,645.0,14.5,365.0,48.1,480.0,24.4,278.0,56.2,701.0,10.4,497.0,24.4
371,52,73.7,87,71.2,83.0,75.3,319.0,49.1,10.0,99.9,371.0,46.6,59.0,98.2,264.0,57.4,100.0,60.0,323.0,47.2
372,955,,601,9.0,601.0,6.0,701.0,12.6,701.0,11.4,701.0,12.4,701.0,10.6,571.0,17.2,581.0,14.5,462.0,28.6
373,1086,,601,5.2,601.0,3.0,701.0,3.2,598.0,17.1,701.0,6.5,701.0,4.4,479.0,27.1,467.0,17.8,506.0,23.7
374,904,,601,6.9,601.0,2.1,701.0,12.1,332.0,41.1,,,701.0,2.6,673.0,9.7,701.0,7.0,701.0,2.4
375,585,20.3,601,8.1,121.0,65.9,395.0,39.9,701.0,2.3,597.0,19.3,701.0,5.8,701.0,1.0,154.0,45.5,701.0,2.0
376,979,,353,24.4,533.0,15.5,701.0,7.3,701.0,1.6,701.0,1.4,701.0,1.5,701.0,5.8,701.0,8.5,701.0,2.2
377,476,24.4,410,21.3,601.0,13.3,70.0,93.2,701.0,2.1,701.0,5.7,465.0,25.8,225.0,63.3,701.0,7.4,490.0,24.8
378,489,23.7,601,4.3,601.0,3.0,701.0,8.6,46.0,96.4,701.0,3.4,701.0,2.6,530.0,21.7,701.0,7.6,701.0,3.5
379,1154,,601,6.8,601.0,4.3,701.0,6.6,701.0,11.9,701.0,5.1,701.0,3.2,701.0,7.1,531.0,15.7,701.0,6.2
380,242,40.3,388,22.6,453.0,20.2,701.0,6.9,124.0,77.5,156.0,94.4,57.0,98.4,337.0,45.8,591.0,14.3,460.0,28.9
381,498,23.4,601,8.3,601.0,7.0,682.0,19.5,144.0,70.7,701.0,4.0,326.0,44.3,701.0,1.6,350.0,24.1,701.0,2.7
382,745,,598,14.4,523.0,16.3,284.0,54.1,701.0,2.1,701.0,3.1,701.0,8.4,627.0,12.9,298.0,27.3,584.0,16.7
383,95,61.0,36,93.3,20.0,98.0,170.0,73.5,701.0,1.7,309.0,62.6,224.0,66.7,470.0,28.1,311.0,26.2,555.0,18.8
384,288,36.1,477,18.7,601.0,8.6,461.0,34.7,31.0,98.2,544.0,24.3,446.0,27.4,555.0,18.6,351.0,24.0,488.0,25.6
385,293,35.7,309,28.4,270.0,36.3,528.0,29.4,534.0,21.6,152.0,94.8,308.0,47.1,496.0,25.1,360.0,23.5,46.0,96.1
386,694,,468,19.1,315.0,31.1,496.0,31.6,701.0,1.3,701.0,5.5,701.0,2.4,701.0,1.0,127.0,51.4,701.0,7.4
387,820,,601,9.4,601.0,9.3,241.0,59.0,660.0,13.8,701.0,7.7,701.0,9.8,701.0,2.8,701.0,9.9,701.0,2.3
388,1033,,601,8.6,601.0,10.3,701.0,13.8,701.0,3.0,701.0,1.3,701.0,3.3,661.0,10.6,701.0,8.5,574.0,17.2
389,870,,601,13.6,601.0,8.3,701.0,6.4,701.0,2.2,487.0,30.4,534.0,21.0,654.0,10.9,128.0,51.3,555.0,18.8
390,421,26.8,354,24.4,489.0,17.9,701.0,16.2,386.0,35.4,358.0,50.0,701.0,5.5,335.0,46.5,701.0,11.1,309.0,49.7
391,1108,,601,4.8,601.0,1.9,200.0,66.3,701.0,6.6,701.0,2.7,701.0,2.4,701.0,1.2,701.0,9.0,701.0,1.0
392,1093,,601,6.5,601.0,3.6,549.0,27.7,701.0,6.2,701.0,2.4,701.0,4.4,697.0,9.0,701.0,11.1,701.0,1.4
393,446,25.8,336,26.3,312.0,31.6,701.0,2.0,441.0,29.1,701.0,9.9,595.0,16.2,182.0,72.8,276.0,28.9,592.0,16.1
394,783,,601,6.7,601.0,4.3,701.0,15.2,462.0,27.1,344.0,53.1,391.0,33.2,642.0,11.6,701.0,10.5,701.0,3.1
395,640,,601,10.6,601.0,3.5,62.0,94.9,701.0,1.8,685.0,14.1,227.0,66.1,701.0,5.1,701.0,8.2,701.0,1.2
396,830,,601,9.3,537.0,15.4,185.0,69.9,701.0,1.6,701.0,4.9,701.0,2.1,701.0,1.2,461.0,18.2,701.0,3.3
397,1080,,601,12.2,601.0,2.7,701.0,2.9,701.0,4.6,701.0,5.4,381.0,34.8,701.0,6.6,701.0,6.4,701.0,2.4
398,619,,562,15.6,601.0,8.7,483.0,32.8,573.0,18.7,596.0,19.4,575.0,18.0,297.0,52.7,701.0,10.2,471.0,27.6
399,1030,,601,11.4,406.0,23.7,676.0,19.6,701.0,4.4,701.0,2.1,701.0,2.0,701.0,1.6,701.0,8.8,701.0,1.4
400,1019,,601,6.6,601.0,2.5,557.0,27.3,701.0,1.5,585.0,20.7,440.0,28.0,701.0,1.0,701.0,7.8,701.0,1.0
401,294,35.6,188,44.5,601.0,10.1,701.0,7.8,276.0,48.8,611.0,18.4,380.0,34.9,64.0,92.6,596.0,14.2,360.0,40.8
402,19,86.7,45,89.7,55.0,88.1,701.0,18.2,47.0,95.9,55.0,100.0,50.0,99.1,15.0,99.0,25.0,95.5,10.0,99.6
403,624,,601,5.9,601.0,2.5,341.0,46.0,239.0,53.6,686.0,13.9,701.0,4.8,701.0,6.1,701.0,10.1,701.0,3.2
404,1060,,601,6.4,601.0,4.0,701.0,16.2,678.0,12.9,701.0,11.0,701.0,7.9,701.0,1.0,701.0,7.8,701.0,1.1
405,671,,601,8.7,427.0,22.0,133.0,81.5,701.0,1.2,701.0,10.5,701.0,2.5,701.0,1.2,137.0,49.4,701.0,1.0
406,1065,,601,12.9,601.0,8.1,701.0,3.2,701.0,2.4,701.0,5.8,701.0,4.1,428.0,33.5,701.0,9.6,545.0,19.9
407,1272,,601,6.3,601.0,2.3,701.0,6.5,701.0,6.4,701.0,3.2,701.0,10.2,701.0,1.0,701.0,7.6,701.0,2.3
408,1453,,601,5.3,601.0,3.2,701.0,3.9,701.0,1.1,701.0,2.5,701.0,3.0,701.0,1.0,521.0,16.1,,
409,25,84.9,16,99.1,27.0,96.9,67.0,93.9,22.0,98.9,701.0,9.4,603.0,15.7,328.0,47.8,47.0,82.2,271.0,55.8
410,985,,601,8.8,319.0,30.7,599.0,23.8,701.0,1.1,701.0,2.7,701.0,3.9,701.0,1.0,604.0,14.1,701.0,1.0
411,1163,,601,4.3,601.0,3.2,432.0,36.6,701.0,8.9,675.0,14.5,701.0,2.9,629.0,12.5,701.0,8.4,701.0,4.1
412,686,,319,27.3,239.0,39.6,701.0,4.9,701.0,6.6,701.0,10.4,701.0,1.6,701.0,5.3,701.0,8.7,701.0,1.8
413,387,28.4,543,16.1,601.0,8.5,429.0,36.8,279.0,48.6,345.0,53.0,664.0,12.9,293.0,53.7,701.0,10.7,320.0,47.5
414,245,39.8,218,39.5,601.0,11.9,701.0,10.7,225.0,57.6,271.0,71.0,490.0,23.8,301.0,52.0,292.0,27.7,67.0,93.5
415,296,35.4,466,19.2,601.0,8.5,701.0,16.8,164.0,66.0,287.0,68.0,360.0,38.2,218.0,64.8,678.0,12.7,123.0,84.3
416,603,,601,8.3,601.0,6.2,605.0,23.6,336.0,40.7,377.0,45.2,612.0,15.5,460.0,29.5,701.0,11.5,644.0,11.8
417,475,24.4,601,13.1,601.0,5.5,440.0,36.1,150.0,68.7,701.0,7.5,701.0,4.9,701.0,7.0,656.0,13.1,608.0,15.2
418,797,,601,12.6,574.0,14.3,312.0,49.6,701.0,2.8,701.0,6.0,530.0,21.2,701.0,5.8,258.0,30.1,701.0,7.5
419,1016,,601,9.6,601.0,3.2,472.0,33.9,701.0,1.4,701.0,2.1,701.0,1.7,701.0,1.1,701.0,9.6,701.0,1.0
420,761,,539,16.2,601.0,4.7,597.0,23.8,701.0,4.2,701.0,1.5,701.0,2.7,176.0,74.2,158.0,44.8,549.0,19.2
421,81,63.5,92,69.3,238.0,39.8,601.0,23.7,184.0,64.1,79.0,99.8,104.0,92.5,132.0,82.2,70.0,70.6,173.0,75.6
422,75,65.5,89,70.3,77.0,76.7,421.0,37.3,320.0,42.3,208.0,85.2,118.0,90.0,16.0,98.7,193.0,37.8,88.0,90.9
423,334,32.5,487,18.4,601.0,4.9,701.0,7.2,111.0,79.6,304.0,63.6,701.0,8.9,547.0,19.3,701.0,10.7,95.0,89.1
424,1053,,601,6.1,601.0,2.9,206.0,65.8,701.0,3.9,701.0,4.0,701.0,3.0,701.0,1.8,701.0,7.2,701.0,1.3
425,1014,,601,10.1,601.0,9.4,631.0,22.0,701.0,1.2,701.0,7.0,701.0,2.6,701.0,1.0,701.0,10.4,701.0,1.4
426,210,44.4,422,20.6,254.0,38.3,404.0,39.4,171.0,65.3,94.0,99.3,112.0,91.1,208.0,67.6,687.0,12.6,416.0,33.2
427,488,23.8,255,33.9,601.0,7.3,701.0,10.9,523.0,22.4,701.0,2.3,588.0,16.6,128.0,83.4,701.0,6.6,425.0,31.6
428,946,,601,12.6,601.0,2.8,489.0,32.5,701.0,5.7,701.0,3.7,701.0,8.3,363.0,42.0,701.0,5.5,683.0,9.4
429,228,41.8,164,49.4,82.0,75.6,482.0,32.9,544.0,21.2,557.0,23.7,605.0,15.7,653.0,10.9,257.0,30.2,160.0,78.2
430,243,40.1,332,26.5,526.0,16.2,701.0,7.5,166.0,65.8,70.0,100.0,403.0,31.7,185.0,72.7,539.0,15.5,69.0,93.3
431,469,24.7,289,30.2,601.0,5.3,701.0,14.4,537.0,21.4,527.0,25.6,554.0,19.5,74.0,91.2,701.0,11.9,393.0,35.8
432,738,,544,16.1,292.0,33.7,333.0,47.0,701.0,1.5,701.0,1.1,701.0,2.5,701.0,1.4,441.0,18.9,701.0,1.4
433,1029,,601,10.9,529.0,16.0,701.0,4.8,701.0,3.1,701.0,7.8,367.0,37.5,701.0,1.2,701.0,5.5,701.0,1.1
434,381,29.2,601,13.3,601.0,6.7,701.0,6.5,313.0,42.6,127.0,97.0,119.0,89.5,385.0,38.9,701.0,10.5,226.0,64.8
435,616,,402,21.5,358.0,27.1,617.0,23.0,586.0,17.8,701.0,12.9,701.0,9.1,701.0,2.1,701.0,6.5,447.0,30.2
436,1021,,601,11.0,527.0,16.1,655.0,20.6,701.0,1.9,525.0,25.6,701.0,4.5,701.0,1.0,617.0,13.8,701.0,1.1
437,845,,601,12.5,495.0,17.8,701.0,5.1,701.0,6.1,701.0,12.5,701.0,5.3,531.0,21.5,102.0,59.8,627.0,13.7
438,819,,601,11.3,430.0,21.8,499.0,31.5,701.0,6.8,701.0,3.3,486.0,24.1,575.0,16.9,701.0,8.4,701.0,1.9
439,218,43.1,380,22.9,601.0,8.9,701.0,14.6,142.0,70.9,137.0,96.1,100.0,93.0,226.0,62.9,251.0,30.6,35.0,97.2
440,1142,,601,13.0,601.0,5.8,699.0,18.8,701.0,5.5,701.0,3.1,701.0,4.0,701.0,3.0,701.0,5.9,701.0,3.8
441,897,,601,10.9,601.0,2.4,701.0,5.1,455.0,27.5,701.0,2.4,701.0,1.9,295.0,53.3,701.0,5.1,673.0,9.7
442,552,21.4,588,14.8,601.0,9.7,403.0,39.4,494.0,24.6,482.0,30.9,701.0,4.8,230.0,62.4,701.0,8.1,463.0,28.4
443,599,19.8,601,5.1,601.0,2.2,701.0,10.9,103.0,82.2,,,,,701.0,3.4,701.0,6.2,701.0,1.8
444,636,,601,9.2,354.0,27.6,334.0,46.8,701.0,2.5,178.0,90.8,552.0,19.7,701.0,1.0,664.0,13.0,673.0,9.7
445,700,,601,11.9,601.0,3.6,701.0,4.0,297.0,45.5,701.0,6.4,701.0,7.6,397.0,37.6,666.0,12.9,701.0,4.0
446,643,,601,9.3,601.0,5.5,701.0,14.6,611.0,16.3,32.0,100.0,88.0,95.0,701.0,1.1,701.0,8.0,701.0,1.1
447,894,,601,5.3,601.0,5.2,413.0,38.2,701.0,6.5,665.0,15.1,688.0,11.2,416.0,35.4,147.0,47.4,701.0,2.3
448,495,23.5,444,19.9,601.0,11.2,325.0,48.2,548.0,20.9,569.0,22.3,701.0,4.6,304.0,51.3,374.0,22.1,373.0,38.4
449,834,,350,25.1,568.0,14.4,701.0,17.5,701.0,1.6,701.0,8.4,701.0,2.5,701.0,8.3,368.0,22.5,701.0,4.1
450,190,46.8,210,40.5,255.0,38.2,166.0,75.1,444.0,29.0,93.0,99.3,250.0,59.5,376.0,40.2,197.0,37.2,204.0,70.1
451,136,52.7,120,59.9,174.0,49.4,701.0,11.3,221.0,58.0,320.0,58.6,665.0,12.8,45.0,95.6,153.0,45.5,199.0,71.2
452,241,40.5,186,44.8,375.0,25.5,701.0,9.1,418.0,32.3,88.0,99.5,382.0,34.6,393.0,38.1,149.0,47.0,66.0,93.6
453,328,32.7,441,20.0,485.0,18.0,558.0,27.1,337.0,40.7,220.0,83.2,503.0,22.7,315.0,49.7,469.0,17.7,100.0,88.7
454,978,,582,15.0,425.0,22.2,701.0,8.6,701.0,4.7,677.0,14.3,701.0,3.1,701.0,2.8,701.0,8.4,701.0,1.2
455,59,71.7,48,88.6,151.0,53.2,361.0,43.3,93.0,85.4,451.0,35.2,297.0,49.8,4.0,100.0,182.0,39.5,171.0,75.8
456,1451,,601,6.2,601.0,2.4,701.0,5.5,701.0,2.4,701.0,1.6,701.0,1.4,701.0,1.3,701.0,3.9,701.0,1.2
457,776,,601,13.4,399.0,24.1,344.0,45.6,701.0,1.1,701.0,6.7,701.0,3.7,701.0,1.0,136.0,49.5,701.0,1.2
458,276,37.0,159,51.2,601.0,12.7,701.0,5.6,284.0,47.8,701.0,7.5,701.0,6.8,255.0,59.0,345.0,24.2,77.0,92.1
459,701,,601,12.6,491.0,17.9,204.0,66.0,701.0,1.4,701.0,3.1,257.0,58.8,701.0,1.6,701.0,9.9,701.0,1.1
460,1194,,601,8.7,601.0,2.0,701.0,4.9,701.0,6.2,,,431.0,29.1,409.0,36.3,701.0,7.8,701.0,2.3
461,337,32.2,442,20.0,424.0,22.2,500.0,31.5,317.0,42.4,244.0,76.4,570.0,18.2,151.0,79.2,569.0,14.7,393.0,35.8
462,33,81.7,22,98.3,48.0,89.9,127.0,82.2,231.0,56.2,292.0,67.0,445.0,27.6,48.0,95.4,29.0,94.3,126.0,83.7
463,887,,432,20.3,601.0,9.2,677.0,19.6,701.0,1.3,701.0,2.4,701.0,1.1,701.0,7.5,701.0,8.5,379.0,37.8
464,732,,601,13.7,601.0,3.6,701.0,6.4,701.0,11.4,496.0,28.9,438.0,28.4,63.0,93.1,701.0,10.2,574.0,17.2
465,120,56.4,182,45.6,76.0,76.8,443.0,36.0,139.0,71.9,275.0,70.4,312.0,46.7,166.0,76.0,187.0,38.7,504.0,23.9
466,813,,601,5.5,601.0,4.8,701.0,5.8,701.0,7.6,250.0,75.3,67.0,97.5,701.0,8.8,701.0,10.5,701.0,4.9
467,125,55.0,295,29.3,78.0,76.2,390.0,40.4,75.0,89.7,30.0,100.0,205.0,70.8,377.0,40.1,426.0,19.7,567.0,18.0
468,981,,456,19.4,601.0,8.8,550.0,27.6,701.0,1.1,,,701.0,7.0,701.0,1.1,701.0,5.0,701.0,1.3
469,15,87.8,30,96.1,41.0,93.7,5.0,100.0,3.0,100.0,63.0,100.0,159.0,81.0,521.0,22.8,225.0,34.2,357.0,41.4
470,1170,,601,8.8,601.0,3.6,701.0,9.3,701.0,3.4,,,,,330.0,47.5,701.0,9.0,701.0,2.2
471,184,47.8,271,32.4,309.0,31.8,701.0,14.3,88.0,86.2,43.0,100.0,459.0,26.4,119.0,84.9,320.0,25.7,305.0,50.6
472,270,37.5,235,36.9,253.0,38.5,686.0,19.3,427.0,31.2,406.0,40.5,413.0,30.9,141.0,80.9,199.0,37.0,263.0,57.4
473,789,,601,10.1,601.0,7.1,701.0,15.2,450.0,28.3,558.0,23.6,701.0,9.7,701.0,5.9,701.0,9.9,463.0,28.4
474,534,22.1,601,9.3,493.0,17.8,83.0,90.5,701.0,1.1,411.0,40.4,79.0,96.6,701.0,1.0,701.0,9.6,701.0,1.0
475,795,,601,9.0,251.0,38.8,449.0,35.2,701.0,1.4,512.0,26.7,652.0,13.5,701.0,1.0,701.0,6.6,,
476,1010,,601,4.8,601.0,4.1,579.0,25.3,701.0,5.2,438.0,37.0,701.0,1.7,701.0,1.4,701.0,4.5,701.0,1.1
477,1476,,601,3.5,601.0,2.5,701.0,13.4,701.0,3.5,701.0,2.2,701.0,1.3,701.0,1.1,701.0,3.8,701.0,3.4
478,371,30.0,601,2.8,601.0,3.3,167.0,75.0,14.0,99.7,,,701.0,8.9,701.0,3.6,701.0,10.4,701.0,1.3
479,257,38.7,369,23.4,422.0,22.3,701.0,12.8,193.0,62.7,90.0,99.5,17.0,100.0,333.0,46.5,302.0,27.0,627.0,13.7
480,133,53.2,110,63.0,290.0,33.9,171.0,72.9,316.0,42.5,541.0,24.7,701.0,10.1,133.0,82.2,142.0,47.9,38.0,96.8
481,109,58.7,187,44.6,223.0,41.8,391.0,40.2,112.0,79.4,147.0,95.5,363.0,37.7,277.0,56.2,39.0,88.9,53.0,95.0
482,541,21.9,423,20.6,345.0,28.0,389.0,40.4,701.0,7.1,603.0,18.8,164.0,79.8,701.0,3.4,701.0,9.7,661.0,10.6
483,660,,601,9.8,601.0,5.3,701.0,10.0,348.0,39.4,515.0,26.4,484.0,24.2,410.0,36.3,701.0,8.8,612.0,15.0
484,1215,,569,15.3,601.0,6.5,701.0,3.2,701.0,2.0,701.0,2.9,701.0,1.3,701.0,1.3,701.0,6.5,701.0,3.0
485,536,22.0,601,9.6,601.0,2.1,667.0,19.9,119.0,78.7,701.0,3.4,701.0,1.6,701.0,3.3,701.0,6.5,695.0,8.4
486,1091,,601,3.4,601.0,3.4,450.0,35.1,699.0,12.0,701.0,10.7,701.0,2.9,701.0,1.3,701.0,7.8,701.0,1.1
487,1199,,601,5.4,601.0,10.3,701.0,15.5,701.0,4.3,701.0,8.4,514.0,22.0,701.0,1.8,701.0,9.4,695.0,8.4
488,1175,,601,6.6,601.0,4.0,701.0,17.0,701.0,4.5,701.0,1.8,543.0,20.3,701.0,1.0,366.0,22.8,701.0,1.1
489,285,36.1,212,40.1,147.0,55.9,563.0,26.6,235.0,54.7,701.0,2.6,701.0,1.4,701.0,2.7,317.0,26.0,701.0,6.5
490,691,,601,10.9,601.0,11.5,696.0,18.9,470.0,26.1,584.0,20.9,701.0,3.7,371.0,40.6,634.0,13.6,502.0,24.1
491,587,20.2,601,10.5,204.0,44.1,303.0,52.2,701.0,7.2,450.0,35.5,482.0,24.3,701.0,4.4,701.0,9.2,701.0,5.4
492,667,,601,5.6,601.0,4.8,701.0,8.3,650.0,14.3,209.0,85.1,38.0,99.6,540.0,20.6,529.0,15.8,693.0,8.6
493,710,,601,13.4,474.0,18.8,701.0,16.5,701.0,2.7,228.0,80.1,281.0,51.3,701.0,1.1,460.0,18.2,701.0,1.1
494,1167,,601,5.5,601.0,4.3,701.0,11.4,571.0,18.7,701.0,10.8,701.0,3.0,701.0,5.7,701.0,10.3,652.0,11.6
495,1041,,534,16.4,601.0,11.3,701.0,5.5,701.0,4.0,701.0,1.1,701.0,2.8,604.0,14.4,580.0,14.5,617.0,14.5
496,833,,601,6.8,301.0,32.6,326.0,48.1,701.0,2.1,701.0,8.0,701.0,4.4,701.0,1.0,465.0,18.0,701.0,1.0
497,76,65.2,77,76.3,101.0,70.7,377.0,41.7,423.0,31.8,143.0,96.0,41.0,99.5,80.0,90.0,306.0,26.7,11.0,99.5
498,147,51.9,106,64.2,98.0,71.6,129.0,81.8,369.0,37.9,618.0,17.8,387.0,34.0,672.0,9.8,304.0,26.8,471.0,27.6
499,1112,,560,15.6,601.0,10.7,701.0,3.5,701.0,6.6,650.0,16.0,701.0,1.9,701.0,7.6,701.0,4.7,701.0,2.2
500,253,39.0,214,39.8,414.0,22.9,701.0,11.1,219.0,58.1,701.0,7.3,564.0,18.7,60.0,93.8,473.0,17.6,167.0,77.3
501,675,,504,17.7,487.0,18.0,701.0,17.8,701.0,3.3,6.0,100.0,474.0,25.0,701.0,1.3,680.0,12.7,701.0,1.1
502,74,66.4,181,45.7,162.0,51.1,201.0,66.2,74.0,90.2,162.0,93.2,217.0,68.1,142.0,80.7,108.0,56.9,44.0,96.1
503,406,27.6,505,17.5,601.0,7.0,701.0,6.7,207.0,59.9,307.0,63.0,701.0,9.1,346.0,45.1,701.0,10.0,327.0,46.6
504,1074,,601,6.5,601.0,6.0,701.0,4.8,695.0,12.2,701.0,2.8,701.0,2.4,701.0,7.4,701.0,9.1,639.0,12.4
505,424,26.7,601,13.7,601.0,7.3,701.0,2.3,251.0,51.7,199.0,87.0,255.0,58.9,700.0,8.9,701.0,9.8,275.0,55.2
506,331,32.6,601,5.8,601.0,3.9,120.0,82.9,229.0,56.4,23.0,100.0,11.0,100.0,701.0,4.2,701.0,7.9,701.0,1.2
507,449,25.7,601,12.5,598.0,13.5,122.0,82.9,617.0,16.1,201.0,86.3,447.0,27.2,487.0,26.5,701.0,11.1,560.0,18.4
508,984,,521,17.2,437.0,21.2,701.0,11.6,701.0,2.9,701.0,1.8,701.0,1.0,701.0,1.0,701.0,11.6,701.0,1.0
509,1027,,601,5.8,601.0,5.2,701.0,4.4,631.0,15.1,701.0,4.4,701.0,7.2,701.0,1.0,437.0,19.2,701.0,3.2
510,141,52.1,123,59.6,378.0,25.4,504.0,31.3,42.0,96.9,334.0,55.1,701.0,7.3,488.0,26.4,356.0,23.7,367.0,39.0
511,472,24.6,601,14.2,532.0,15.6,701.0,13.0,280.0,48.5,490.0,30.1,93.0,94.1,701.0,1.5,632.0,13.6,701.0,2.5
512,239,40.6,286,30.4,528.0,16.0,364.0,43.2,520.0,22.7,111.0,98.2,64.0,97.9,215.0,65.2,157.0,44.9,58.0,94.7
513,148,51.8,244,35.6,88.0,74.3,701.0,16.1,196.0,61.9,136.0,96.3,155.0,81.6,251.0,59.3,310.0,26.5,316.0,48.4
514,450,25.7,601,10.3,534.0,15.4,701.0,10.8,135.0,72.5,701.0,4.2,701.0,2.5,345.0,45.2,701.0,11.9,438.0,30.7
515,720,,601,7.6,601.0,6.5,701.0,2.4,395.0,34.6,462.0,34.1,260.0,57.6,598.0,15.0,701.0,12.3,701.0,4.1
516,877,,601,8.4,601.0,9.7,701.0,10.7,630.0,15.1,432.0,37.3,701.0,4.3,513.0,23.4,512.0,16.6,536.0,20.9
517,86,62.8,41,92.4,66.0,82.9,688.0,19.2,434.0,29.9,701.0,6.0,701.0,2.3,76.0,90.9,36.0,89.7,44.0,96.1
518,220,42.7,90,70.3,169.0,50.1,701.0,13.0,489.0,24.9,701.0,11.7,701.0,2.9,294.0,53.7,701.0,9.6,177.0,74.8
519,115,57.2,105,65.1,304.0,32.3,223.0,63.4,265.0,49.8,268.0,71.5,701.0,5.4,40.0,96.0,86.0,65.7,133.0,82.7
520,298,34.9,465,19.2,488.0,18.0,701.0,16.0,323.0,41.8,97.0,99.0,187.0,74.7,399.0,37.2,385.0,21.6,61.0,94.4
521,590,20.1,601,12.0,601.0,13.4,701.0,8.5,701.0,9.8,380.0,44.4,339.0,40.5,210.0,66.6,576.0,14.6,210.0,69.3
522,737,,480,18.5,391.0,24.5,701.0,16.4,701.0,4.7,687.0,13.9,405.0,31.6,670.0,9.9,701.0,9.8,523.0,22.0
523,1025,,601,5.7,601.0,2.1,701.0,5.8,701.0,4.1,447.0,35.9,194.0,72.8,701.0,1.0,701.0,8.6,701.0,1.0
524,953,,594,14.6,601.0,3.8,701.0,8.4,701.0,8.2,580.0,21.2,701.0,7.7,437.0,32.8,701.0,8.1,701.0,6.5
525,88,62.2,75,78.3,156.0,52.0,29.0,99.7,365.0,38.2,349.0,52.5,290.0,50.4,88.0,89.7,423.0,19.8,345.0,42.6
526,90,61.8,195,43.4,143.0,57.8,701.0,9.0,52.0,95.3,132.0,96.6,95.0,93.6,146.0,79.7,260.0,30.1,72.0,93.1
527,200,45.9,117,60.4,145.0,57.7,464.0,34.5,485.0,25.1,701.0,7.8,678.0,12.0,143.0,80.4,428.0,19.6,97.0,88.8
528,425,26.7,495,18.1,524.0,16.3,701.0,12.9,461.0,27.2,355.0,50.7,306.0,48.5,149.0,79.3,516.0,16.2,318.0,47.8
529,500,23.2,325,26.7,413.0,23.0,150.0,77.4,701.0,7.7,701.0,7.8,551.0,19.8,701.0,1.6,552.0,15.3,701.0,6.9
530,926,,526,16.8,339.0,28.7,701.0,10.5,701.0,1.3,630.0,16.9,701.0,1.6,701.0,1.1,540.0,15.5,701.0,1.2
531,1231,,601,5.7,601.0,5.9,701.0,2.9,701.0,2.4,701.0,3.2,701.0,6.2,701.0,2.1,701.0,7.5,584.0,16.7
532,373,29.9,573,15.2,294.0,33.4,701.0,10.4,302.0,44.2,131.0,96.6,259.0,58.4,683.0,9.4,602.0,14.1,432.0,31.0
533,1356,,601,10.0,601.0,2.3,701.0,11.7,701.0,3.7,701.0,5.3,701.0,1.1,668.0,10.1,701.0,7.6,701.0,4.1
534,103,59.9,38,92.9,11.0,99.5,654.0,20.6,701.0,11.6,645.0,16.4,701.0,3.5,270.0,56.8,56.0,76.3,84.0,91.3
535,295,35.4,458,19.4,601.0,12.6,265.0,56.0,249.0,51.9,118.0,97.8,20.0,100.0,701.0,2.6,557.0,15.1,574.0,17.2
536,613,,574,15.2,432.0,21.5,76.0,92.0,701.0,1.0,697.0,13.3,526.0,21.3,701.0,1.0,701.0,11.2,701.0,1.0
537,393,28.2,601,7.8,331.0,29.4,425.0,37.1,258.0,50.8,492.0,29.4,213.0,69.3,553.0,18.8,674.0,12.8,540.0,20.5
538,957,,601,3.8,601.0,2.2,128.0,82.0,701.0,4.7,701.0,4.5,701.0,3.7,701.0,1.0,701.0,7.9,701.0,1.0
539,878,,601,5.1,601.0,3.6,270.0,55.5,701.0,3.6,701.0,2.0,236.0,63.8,701.0,3.3,663.0,13.0,701.0,1.3
540,921,,601,7.5,601.0,3.0,323.0,48.7,701.0,4.8,701.0,3.4,701.0,4.8,305.0,51.1,701.0,8.2,701.0,2.0
541,880,,601,7.0,565.0,14.4,701.0,1.7,431.0,30.7,,,701.0,3.6,600.0,14.6,683.0,12.7,701.0,8.0
542,991,,601,9.5,601.0,11.4,507.0,30.9,701.0,1.5,701.0,1.8,701.0,1.1,612.0,14.1,243.0,31.4,621.0,14.2
